,SA2,rent,bedroom,baths,parking,Latitude,Longitude,school_dis,station_dis,cbd_dis
908,206051129,530.0,2,1,1,-37.8758698,144.9854081,606.2,1151.7,8808.7
909,206051129,545.0,2,1,1,-37.8811076,144.9941229,844.7,1096.2,8808.7
910,206051129,375.0,1,1,1,-37.8875546,144.9869574,1131.0,1819.8,8808.7
911,206051129,595.0,3,2,1,-37.8829391,144.9957584,838.7,591.6,8808.7
912,206051129,475.0,2,1,1,-37.8877751,144.9904371,1225.6,1403.9,8808.7
913,206051129,460.0,2,1,1,-37.8724815,144.9848272,205.7,1436.0,8808.7
914,206051129,846.0,5,2,1,-37.8746852,144.979986,428.4,2021.4,8808.7
915,206051129,430.0,2,1,1,-37.874281,144.987818,643.5,1675.7,8808.7
916,206051129,850.0,3,2,1,-37.8898467,144.9904863,932.2,1587.3,8808.7
917,206051129,675.0,3,1,1,-37.8740479,144.9887183,826.5,1549.5,8808.7
918,206051129,1000.0,4,2,2,-37.8854006,144.9869901,1886.8,2423.7,8808.7
919,206051129,550.0,2,2,1,-37.8843422,144.987108,1366.0,2398.9,8808.7
920,206051129,365.0,2,1,1,-37.8751741,144.9870649,697.8,1159.2,8808.7
921,206051129,530.0,2,2,1,-37.8789071,144.9829411,463.4,1337.9,8808.7
922,206051129,580000.0,2,1,1,-37.8889161,144.9893028,1550.7,1728.9,8808.7
923,206051129,400.0,2,1,1,-37.8849658,144.9819758,517.9,2738.0,8808.7
924,206051129,1100.0,3,2,2,-37.8842271,144.9899913,1317.5,1873.8,8808.7
925,206051129,550.0,2,1,1,-37.8748391,144.9876036,756.7,1100.2,8808.7
926,206051129,530.0,2,2,1,-37.8810557,144.9795772,394.4,2662.7,8808.7
927,206051129,500.0,3,1,1,-37.8804044,144.9817934,376.7,1627.7,8808.7
928,206051129,490.0,2,1,1,-37.8877751,144.9904371,1225.6,1403.9,8808.7
929,206051129,550.0,2,1,1,-37.878722,144.9859676,695.4,1060.7,8808.7
930,206051130,500.0,2,1,2,-37.8404539,144.9383853,588.2,4546.4,4938.5
931,206051130,650.0,3,1,1,-37.8370621,144.934149,428.1,4121.1,4938.5
932,206051130,525.0,2,1,1,-37.8438182,144.9402348,333.0,4554.9,4938.5
933,206051130,800.0,2,2,2,-37.837822,144.947196,751.7,3128.0,4938.5
934,206051130,430.0,1,1,1,-37.83381,144.9326882,307.6,3719.6,4938.5
935,206051130,650.0,3,1,2,-37.836918,144.922442,1194.5,5077.7,4938.5
936,206051130,535.0,2,1,1,-37.8439063,144.9444906,641.8,3808.0,4938.5
937,206051130,800.0,2,1,1,-37.840685,144.935477,623.9,4339.5,4938.5
938,206051130,425.0,1,1,1,-37.8430014,144.9404068,157.0,4378.9,4938.5
939,206051130,500.0,1,1,1,-37.8412841,144.9393759,360.8,4145.5,4938.5
940,206051130,695.0,1,1,1,-37.8362888,144.944907,373.6,3463.2,4938.5
941,206051130,940.0,2,2,2,-37.8424957,144.9375251,232.5,4451.5,4938.5
942,206051130,1000.0,3,2,2,-37.8384283,144.9280851,868.7,4781.1,4938.5
943,206051130,750.0,3,2,2,-37.8419651,144.9412678,239.4,4225.4,4938.5
944,206051134,315.0,1,1,1,-37.8656744,145.0010954,317.7,1346.0,7823.6
945,206051134,670.0,2,2,1,-37.8660006,144.9944242,655.6,1024.3,7823.6
946,206051134,450.0,2,2,1,-37.8694991,144.9956508,597.5,558.0,7823.6
947,206051134,595.0,2,1,1,-37.8590563,144.9987785,179.5,851.8,7823.6
948,206051134,420.0,2,1,1,-37.8740258,144.9961457,504.5,249.7,7823.6
949,206051134,900.0,3,2,2,-37.8667339,145.0075519,647.6,2223.4,7823.6
950,206051134,540.0,2,1,1,-37.8632956,144.996946,503.7,1147.7,7823.6
951,206051134,435.0,2,1,1,-37.8683617,144.9917716,908.2,281.7,7823.6
952,206051134,550.0,2,2,1,-37.8640196,145.006648,991.3,2208.6,7823.6
953,206051134,320.0,1,1,1,-37.8699617,144.9983215,399.6,763.0,7823.6
954,206051134,575.0,2,1,1,-37.8590563,144.9987785,179.5,851.8,7823.6
955,206051134,350.0,2,1,1,-37.873417,144.995245,647.7,254.3,7823.6
956,206051134,1650.0,5,2,4,-37.8644429,145.0070354,935.4,2348.3,7823.6
957,206051134,600.0,2,1,1,-37.862019,145.0086036,567.8,1916.6,7823.6
958,206051134,395.0,2,1,1,-37.8623071,145.0000409,641.5,1561.1,7823.6
959,206051134,410.0,1,1,1,-37.8622331,144.9958056,424.4,1050.7,7823.6
960,206051134,375.0,1,1,1,-37.86890959999999,144.9973093,445.9,809.3,7823.6
961,206051134,720.0,3,2,1,-37.861488,145.008686,623.6,1972.4,7823.6
962,206051134,1148.0,6,2,2,-37.8672595,144.9924419,980.9,700.7,7823.6
963,206051134,400.0,2,1,1,-37.863198,145.0090493,777.9,1947.7,7823.6
964,206051134,570.0,2,2,1,-37.8719986,144.9981521,541.3,844.2,7823.6
965,206051134,450.0,2,1,1,-37.8651658,145.0020456,452.6,1480.9,7823.6
966,206051134,425.0,3,1,1,-37.8679725,144.9990703,399.7,1295.7,7823.6
967,206051134,345.0,2,1,1,-37.8728665,144.9977812,624.2,790.9,7823.6
968,206051134,315.0,1,1,1,-37.8592538,145.0006146,327.6,999.8,7823.6
969,206051134,295.0,1,1,1,-37.860659,145.0040018,750.4,1422.6,7823.6
970,206051134,465.0,2,1,1,-37.86153729999999,144.9999763,487.2,1230.1,7823.6
971,206051134,380.0,2,1,1,-37.8766617,144.9937571,394.7,304.8,7823.6
972,206051134,330.0,1,1,1,-37.8626773,145.007638,713.5,2059.1,7823.6
973,206051134,340.0,1,1,1,-37.863013,145.0084128,759.4,2011.6,7823.6
974,206051134,1050.0,4,3,1,-37.8704374,144.9905137,1468.4,360.8,7823.6
975,206051511,900.0,2,2,1,-37.8299599,144.9532581,1966.2,1830.2,6414.6
976,206051511,700.0,2,2,1,-37.8299599,144.9532581,1966.2,1830.2,6414.6
977,206051511,920.0,3,5,2,-37.8298903,144.9431213,1288.6,2972.8,6414.6
978,206051511,550.0,2,1,1,-37.831435,144.947866,1258.7,2111.3,6414.6
979,206051511,810.0,3,3,1,-37.8286674,144.9422769,1473.8,3158.0,6414.6
980,206051512,800.0,3,2,2,-37.83087750000001,144.9686406,752.0,1616.2,3257.3
981,206051512,565.0,2,2,1,-37.83340219999999,144.9690569,741.3,2138.0,3257.3
982,206051512,850.0,2,1,1,-37.8338889,144.963937,1205.8,2413.3,3257.3
983,206051512,1800.0,3,2,2,-37.8318086,144.9710272,1356.3,1573.9,3257.3
984,206051512,750.0,2,2,1,-37.8327709,144.9649496,1461.9,2380.2,3257.3
985,206051512,650.0,2,1,2,-37.8344528,144.9612393,986.3,2671.0,3257.3
986,206051512,135.33333333333334,2,2,1,-37.83340219999999,144.9690569,741.3,2138.0,3257.3
987,206051512,550.0,2,2,1,-37.8315658,144.9691314,566.1,1944.8,3257.3
988,206051512,750.0,2,1,1,-37.834944,144.965303,1316.2,2427.7,3257.3
989,206051512,475.0,1,1,1,-37.8315104,144.9707236,1340.2,1557.7,3257.3
990,206051512,430.0,1,1,1,-37.83184019999999,144.9682462,951.8,2049.5,3257.3
991,206051512,2000.0,2,2,1,-37.8302556,144.9579151,1501.6,1510.1,3257.3
992,206051512,650.0,3,1,1,-37.8340317,144.9641468,1389.3,2596.8,3257.3
993,206051512,750.0,2,1,1,-37.835865,144.967423,1069.1,2462.6,3257.3
994,206051512,550.0,2,1,1,-37.8362161,144.9672523,1041.6,2490.0,3257.3
995,206051512,1000.0,4,1,3,-37.834489,144.969154,911.0,2199.8,3257.3
996,206051513,460.0,3,1,1,-37.8595922,144.9865055,1611.4,994.8,6552.9
997,206051513,325.0,2,1,1,-37.8639769,144.9904173,1313.9,895.6,6552.9
998,206051513,400.0,1,1,1,-37.8592072,144.9818794,1329.3,1592.2,6552.9
999,206051513,600.0,2,2,1,-37.858685,144.983243,1124.0,1462.1,6552.9
1000,206051513,300.0,1,1,1,-37.8671156,144.9832565,1011.1,1061.3,6552.9
1001,206051513,1175.0,3,2,1,-37.858828,144.9914546,1037.0,420.4,6552.9
1002,206051513,410.0,1,1,1,-37.8565976,144.9834455,1019.3,1357.4,6552.9
1003,206051513,370.0,1,1,1,-37.8651734,144.9886428,1783.2,906.7,6552.9
1004,206051513,330.0,1,1,1,-37.8606395,144.9873877,1657.6,1041.1,6552.9
1005,206051513,280.0,1,1,1,-37.8692877,144.9872371,1518.7,885.8,6552.9
1006,206051513,425.0,2,1,1,-37.860699,144.9886766,1544.6,928.0,6552.9
1007,206051513,470.0,2,1,1,-37.870979,144.981294,369.3,1633.7,6552.9
1008,206051513,380.0,1,1,1,-37.8592327,144.9854739,1855.6,1254.2,6552.9
1009,206051513,450.0,2,1,1,-37.861835,144.9853221,2144.6,1528.0,6552.9
1010,206051513,700.0,2,2,2,-37.8647194,144.9818624,1105.4,1459.3,6552.9
1011,206051513,425.0,2,1,1,-37.8632329,144.991075,1161.5,947.9,6552.9
1012,206051513,300.0,1,1,1,-37.864,144.982,1186.4,1503.5,6552.9
1013,206051513,450.0,2,1,1,-37.8619365,144.9851384,2130.5,1513.9,6552.9
1014,206051513,890.0,1,1,1,-37.8624577,144.9828046,1451.2,1761.1,6552.9
1015,206051513,430.0,1,1,1,-37.858685,144.983243,1124.0,1462.1,6552.9
1016,206051513,1975.0,4,2,2,-37.8577879,144.9811923,1221.1,1559.2,6552.9
1017,206051513,480.0,2,1,1,-37.8647664,144.9884371,1757.6,932.3,6552.9
1018,206051513,375.0,1,1,1,-37.8587893,144.9879165,1577.1,960.5,6552.9
1019,206051513,630.0,3,1,1,-37.8601916,144.989561,1327.6,711.1,6552.9
1020,206051513,290.0,1,1,1,-37.8617175,144.9901336,1399.4,782.8,6552.9
1021,206051514,460.0,2,1,1,-37.8720893,144.9776717,797.0,2073.7,7465.2
1022,206051514,550.0,2,2,1,-37.8510468,144.9838866,249.3,855.5,7465.2
1023,206051514,750.0,2,2,2,-37.8590955,144.9769309,1532.9,1871.0,7465.2
1024,206051514,825.0,3,2,3,-37.8617319,144.9756185,2139.7,2477.8,7465.2
1025,206051514,700.0,2,1,1,-37.8657727,144.9750591,1418.0,1771.8,7465.2
1026,206051514,525.0,2,1,2,-37.8613334,144.9739619,1948.9,2287.1,7465.2
1027,206051514,430.0,1,1,1,-37.8626272,144.9732215,1908.9,3337.5,7465.2
1028,206051514,540.0,2,2,1,-37.85271110000001,144.9797274,500.6,1620.6,7465.2
1029,206051514,1300.0,1,1,1,-37.8650177,144.9746821,1569.8,1923.6,7465.2
1030,206051514,1500.0,3,3,2,-37.8650177,144.9746821,1569.8,1923.6,7465.2
1031,206051514,780.0,2,2,1,-37.85091269999999,144.9814593,800.3,1270.8,7465.2
1032,206051514,420.0,2,1,1,-37.856342,144.9708639,2304.7,3422.3,7465.2
1033,206051514,850.0,3,1,1,-37.8636,144.978221,1613.4,2094.3,7465.2
1034,206051514,875.0,3,2,1,-37.873741,144.9779224,659.8,2252.9,7465.2
1035,206051514,395.0,1,1,1,-37.8659881,144.9754249,1379.9,1733.7,7465.2
1036,206051514,300.0,1,1,1,-37.85498520000001,144.97095,2675.3,3792.9,7465.2
1037,206051514,460.0,2,1,1,-37.8701189,144.9766468,1153.1,2428.8,7465.2
1038,206051514,430.0,1,1,1,-37.8590448,144.9777484,1401.7,1739.9,7465.2
1039,206051514,3000.0,3,2,2,-37.8650177,144.9746821,1569.8,1923.6,7465.2
1040,206051514,385.0,1,1,1,-37.85889969999999,144.9794697,1358.5,1696.6,7465.2
1041,206051514,580.0,2,2,1,-37.8519051,144.9795738,410.7,1530.8,7465.2
1042,206051514,450.0,1,1,1,-37.8576287,144.9693365,2495.9,3613.5,7465.2
1043,206051514,500.0,2,1,1,-37.8520422,144.9803303,443.7,1563.7,7465.2
1044,206051514,450.0,2,1,1,-37.8522192,144.9795815,444.5,1564.5,7465.2
1045,206051514,750.0,2,2,2,-37.874449,144.977025,756.8,2349.8,7465.2
1046,206051514,550.0,2,1,1,-37.85091269999999,144.9814593,800.3,1270.8,7465.2
1047,206051514,50.0,1,1,1,-37.8595706,144.9782196,1563.0,2170.6,7465.2
1048,206051514,280.0,1,1,1,-37.8717349,144.9800506,629.4,1725.4,7465.2
1049,206051514,400.0,2,1,1,-37.8647367,144.9745858,1621.4,3050.0,7465.2
1050,206051514,330.0,1,1,1,-37.8560838,144.9729543,2220.2,3337.8,7465.2
1051,206051514,330.0,1,1,1,-37.8558295,144.9674219,1805.5,3697.6,7465.2
1052,206051514,375.0,1,1,1,-37.8570093,144.9704122,2288.8,3406.5,7465.2
1053,206051514,420.0,1,1,1,-37.8605574,144.9736826,1854.8,2193.0,7465.2
1054,206051514,430.0,2,2,1,-37.8510468,144.9838866,249.3,855.5,7465.2
1055,206051514,350.0,1,1,1,-37.8607125,144.979276,1727.0,2037.1,7465.2
1056,206061135,455.0,2,1,2,-37.8614772,145.0176827,1478.8,795.2,8991.0
1057,206061135,515.0,2,1,1,-37.85934659999999,145.0208286,918.2,420.6,8991.0
1058,206061135,2200.0,3,2,2,-37.85662,145.018182,887.9,81.2,8991.0
1059,206061135,300.0,1,1,1,-37.860329,145.0220163,1200.1,702.4,8991.0
1060,206061136,510.0,2,1,1,-37.8501081,145.0079609,389.0,897.9,6562.4
1061,206061136,400.0,2,1,1,-37.8527931,145.004259,640.9,1401.7,6562.4
1062,206061136,760.0,2,2,1,-37.854512,145.0069062,445.3,1408.2,6562.4
1063,206061136,725.0,2,2,1,-37.8547671,145.0018396,888.3,1560.6,6562.4
1064,206061136,500.0,2,1,2,-37.8549992,144.9976952,451.0,1245.0,6562.4
1065,206061136,450.0,2,1,1,-37.846355,144.988955,885.8,648.8,6562.4
1066,206061136,1300.0,4,3,2,-37.8564218,144.9968344,612.9,1483.9,6562.4
1067,206061136,360.0,1,1,1,-37.8492898,145.0003852,1426.8,1112.7,6562.4
1068,206061136,1150.0,4,3,2,-37.84753,144.984923,298.3,633.6,6562.4
1069,206061136,750.0,3,1,1,-37.8572427,144.9973724,625.0,1079.2,6562.4
1070,206061136,455.0,3,1,1,-37.85841060000001,144.9999548,554.5,1226.8,6562.4
1071,206061136,1100.0,3,2,2,-37.8560703,145.0101562,296.9,1098.2,6562.4
1072,206061136,550.0,2,2,1,-37.854585,144.9838292,1202.3,1472.9,6562.4
1073,206061136,550.0,2,1,2,-37.85393639999999,145.0025907,841.1,1385.1,6562.4
1074,206061136,525.0,2,2,1,-37.8595607,145.0092821,324.3,1558.4,6562.4
1075,206061136,600.0,2,2,1,-37.8503378,145.006648,869.9,926.4,6562.4
1076,206061136,595.0,2,1,2,-37.8553814,144.9981527,415.1,1281.2,6562.4
1077,206061136,415.0,1,1,1,-37.85730530000001,145.0006207,643.1,1315.3,6562.4
1078,206061136,540.0,2,1,1,-37.851499,144.9952126,546.4,919.7,6562.4
1079,206061136,450.0,1,1,1,-37.846604,144.990823,756.2,692.4,6562.4
1080,206061136,495.0,2,1,1,-37.858582,145.00682,644.0,1878.1,6562.4
1081,206061136,420.0,2,1,1,-37.8573869,145.0059162,922.2,1720.8,6562.4
1082,206061136,1400.0,4,2,1,-37.8580805,145.0087141,602.4,1697.7,6562.4
1083,206061136,1100.0,3,3,2,-37.8578253,145.0102208,132.3,1227.6,6562.4
1084,206061136,1400.0,4,2,1,-37.8536301,144.989448,518.2,634.1,6562.4
1085,206061136,1050.0,3,2,1,-37.855997,145.00721,1057.1,1399.5,6562.4
1086,206061136,520.0,2,1,1,-37.8559933,144.9976385,484.1,1355.1,6562.4
1087,206061136,650.0,2,2,2,-37.85730530000001,145.0006207,643.1,1315.3,6562.4
1088,206061138,800.0,3,2,1,-37.850778,145.026527,43.3,1426.0,6967.9
1089,206061138,850.0,2,1,1,-37.8409071,145.0261925,647.1,983.5,6967.9
1090,206061138,640.0,3,1,1,-37.8376296,145.0103607,574.0,1812.3,6967.9
1091,206061138,460.0,2,1,1,-37.8349889,145.0137937,928.1,1148.5,6967.9
1092,206061138,590.0,2,2,1,-37.8404155,145.0060674,423.3,711.9,6967.9
1093,206061138,1350.0,3,3,2,-37.8411094,145.0126039,582.4,1179.4,6967.9
1094,206061138,725.0,2,1,1,-37.8497388,145.0202895,490.7,945.8,6967.9
1095,206061138,2500.0,3,3,1,-37.8472801,145.0067771,568.8,1200.9,6967.9
1096,206061138,550.0,2,1,1,-37.8423616,145.0184227,708.6,1129.7,6967.9
1097,206061138,1450.0,2,2,4,-37.8434705,145.0091016,1226.3,1278.7,6967.9
1098,206061138,595.0,2,2,1,-37.8389268,145.0145901,600.7,1494.6,6967.9
1099,206061138,1400.0,4,3,2,-37.84698789999999,145.003764,1657.2,654.4,6967.9
1100,206061138,610.0,2,2,1,-37.8389268,145.0145901,600.7,1494.6,6967.9
1101,206061138,490.0,3,1,1,-37.8372125,145.0121767,468.2,1630.2,6967.9
1102,206061515,630.0,2,1,1,-37.83878260000001,144.993722,863.5,115.9,5400.3
1103,206061515,1250.0,3,3,2,-37.8374374,144.9955647,1322.5,688.2,5400.3
1104,206061515,410.0,1,1,1,-37.8368392,144.9974584,1540.5,761.9,5400.3
1105,206061515,500.0,2,1,1,-37.8389889,145.0014828,1007.9,1063.1,5400.3
1106,206061515,430.0,1,1,1,-37.8368392,144.9974584,1540.5,761.9,5400.3
1107,206061515,620.0,2,2,1,-37.83820559999999,144.9935531,1393.9,618.2,5400.3
1108,206061515,1800.0,3,2,3,-37.8390089,144.9954417,1033.5,399.2,5400.3
1109,206061515,350.0,1,1,1,-37.8375641,144.9890015,579.6,540.4,5400.3
1110,206061515,350.0,2,1,1,-37.8400948,145.004259,588.2,643.4,5400.3
1111,206061515,675.0,2,2,1,-37.8354198,144.9998902,1511.0,1191.8,5400.3
1112,206061515,151.66666666666666,2,1,2,-37.8369683,144.9964622,1315.1,680.8,5400.3
1113,206061515,770.0,2,2,2,-37.8369683,144.9964622,1315.1,680.8,5400.3
1114,206061515,600.0,2,1,1,-37.8381995,144.9928124,808.3,32.6,5400.3
1115,206061515,580.0,2,2,1,-37.8377599,144.9946686,1256.5,622.2,5400.3
1116,206061515,1450.0,3,2,2,-37.8390089,144.9954417,1033.5,399.2,5400.3
1117,206061515,420.0,2,1,1,-37.8391273,144.998556,1202.9,651.0,5400.3
1118,206061515,550.0,2,1,1,-37.8378418,144.991756,728.6,301.8,5400.3
1119,206061515,1050.0,2,2,3,-37.8369998,144.9931976,1209.0,433.2,5400.3
1120,206061515,430.0,2,1,1,-37.83656209999999,145.0020208,1281.8,1336.9,5400.3
1121,206061515,895.0,3,2,2,-37.8373434,144.9876502,435.0,586.3,5400.3
1122,206061515,680.0,2,2,1,-37.8374374,144.9955647,1322.5,688.2,5400.3
1123,206061515,550.0,2,1,1,-37.836457,144.9965342,1328.7,694.4,5400.3
1124,206061515,600.0,2,2,1,-37.83781010000001,144.9928993,852.3,76.5,5400.3
1125,206061515,440.0,2,1,1,-37.8373413,144.989229,563.2,524.0,5400.3
1126,206061515,465.0,2,1,1,-37.83847799999999,145.001698,1066.9,1122.0,5400.3
1127,206061515,700.0,2,1,1,-37.8353839,144.9990835,1626.1,1043.7,5400.3
1128,206061515,425.0,2,1,1,-37.8373413,144.989229,563.2,524.0,5400.3
1129,206061515,525.0,2,1,1,-37.8363047,145.0017846,1307.0,1362.1,5400.3
1130,206061515,625.0,2,2,1,-37.8373434,144.9876502,435.0,586.3,5400.3
1131,206061515,800.0,2,2,1,-37.83820559999999,144.9935531,1393.9,618.2,5400.3
1132,206061515,650.0,3,1,1,-37.8357693,144.9923153,963.9,537.1,5400.3
1133,206061516,700.0,2,1,1,-37.8446122,144.9881732,908.3,759.7,5435.8
1134,206061516,1500.0,3,2,1,-37.8411,144.990439,521.9,473.4,5435.8
1135,206061516,400.0,2,1,1,-37.8444721,144.9926381,1173.0,1111.4,5435.8
1136,206061516,1200.0,3,3,2,-37.8456882,144.9913498,883.5,819.7,5435.8
1137,206061516,350.0,1,1,1,-37.84300650000001,145.0040238,814.9,319.8,5435.8
1138,206061516,320.0,1,1,1,-37.8451485,145.0011384,2045.0,703.6,5435.8
1139,206061516,425.0,2,1,1,-37.8469467,145.0032236,1645.8,642.9,5435.8
1140,206061516,395.0,2,1,1,-37.8408337,144.9900344,489.5,523.5,5435.8
1141,206061516,950.0,3,2,2,-37.8428543,144.9866346,778.5,1710.4,5435.8
1142,206061516,325.0,1,1,1,-37.8444618,144.987124,511.2,1175.1,5435.8
1143,206061516,450.0,1,1,1,-37.8478382,145.002178,1610.4,825.2,5435.8
1144,206061516,650.0,2,2,2,-37.8453599,144.9995029,1339.1,911.6,5435.8
1145,206061516,425.0,1,1,1,-37.8404133,144.9866991,189.0,897.0,5435.8
1146,206061516,650.0,2,1,1,-37.8411307,144.9883022,280.9,701.5,5435.8
1147,206061516,490.0,2,1,1,-37.8406445,145.0035951,634.4,689.5,5435.8
1148,206061516,450.0,1,1,1,-37.8421814,144.9972863,1563.4,1451.2,5435.8
1149,206061516,900.0,3,2,3,-37.844005,144.991167,1878.3,1242.4,5435.8
1150,206061516,480.0,1,1,1,-37.83866769999999,144.9871326,263.8,573.1,5435.8
1151,206061516,700.0,2,1,2,-37.8457061,144.9861842,608.5,939.9,5435.8
1152,206061516,320.0,1,1,1,-37.8405358,144.9976521,1255.5,652.3,5435.8
1153,206061516,420.0,2,1,1,-37.8449734,145.0010524,2210.2,770.1,5435.8
1154,206061516,400.0,1,1,1,-37.8478382,145.002178,1610.4,825.2,5435.8
1155,206071139,950.0,5,2,1,-37.80042299999999,144.997448,585.7,912.9,4282.0
1156,206071139,410.0,1,1,1,-37.811635,145.0136396,3255.1,2719.0,4282.0
1157,206071139,625.0,2,2,1,-37.8111567,145.0089079,1259.1,1710.9,4282.0
1158,206071139,460.0,2,1,1,-37.8099743,145.0069278,999.0,2021.9,4282.0
1159,206071139,600.0,2,1,1,-37.8048982,144.9933052,515.3,33.6,4282.0
1160,206071139,625.0,2,2,1,-37.810679,145.0086455,1358.7,2381.6,4282.0
1161,206071139,500.0,2,1,1,-37.8099743,145.0069278,999.0,2021.9,4282.0
1162,206071139,850.0,3,1,2,-37.8093976,145.0004383,427.9,879.7,4282.0
1163,206071139,560.0,2,2,2,-37.8078183,144.9965054,609.1,699.9,4282.0
1164,206071139,620.0,3,1,1,-37.8087604,144.9944672,903.1,686.0,4282.0
1165,206071139,575.0,2,2,1,-37.79932429999999,145.0005217,526.8,1279.0,4282.0
1166,206071139,420.0,1,1,1,-37.8110951,145.0074733,946.6,1398.5,4282.0
1167,206071139,430.0,2,1,1,-37.8103148,145.0070299,1047.2,2070.0,4282.0
1168,206071139,600.0,2,1,1,-37.800017,144.9964186,673.2,793.2,4282.0
1169,206071140,390.0,1,1,1,-37.7843225,144.9640876,409.3,1386.7,3958.3
1170,206071140,400.0,2,1,1,-37.7847181,144.967826,599.2,2164.7,3958.3
1171,206071140,720.0,2,2,1,-37.78041,144.9732061,529.9,1724.7,3958.3
1172,206071140,850.0,3,1,1,-37.7822945,144.97223,812.3,1881.4,3958.3
1173,206071140,425.0,2,1,1,-37.7906389,144.9698959,989.7,2822.4,3958.3
1174,206071140,610.0,2,1,1,-37.7882075,144.9716599,851.8,2627.5,3958.3
1175,206071140,980.0,4,2,1,-37.786402,144.970509,1128.7,2286.0,3958.3
1176,206071140,650.0,2,1,1,-37.7882859,144.9702508,818.8,2528.3,3958.3
1177,206071141,450.0,1,1,1,-37.8057684,144.987113,609.3,1245.9,3356.5
1178,206071141,470.0,3,0,1,-37.8027282,144.9882807,608.7,1053.8,3356.5
1179,206071141,450.0,2,1,1,-37.7982569,144.9931742,1209.1,307.2,3356.5
1180,206071141,250.0,0,1,1,-37.808699,144.98413,185.9,1446.0,3356.5
1181,206071141,730.0,3,2,1,-37.797764,144.992136,1454.3,552.5,3356.5
1182,206071141,480.0,1,1,1,-37.8045213,144.9853618,285.4,1221.5,3356.5
1183,206071141,540.0,2,1,1,-37.80752,144.983944,150.9,1615.8,3356.5
1184,206071141,500.0,1,1,1,-37.8062006,144.9854558,188.6,1232.7,3356.5
1185,206071141,700.0,2,2,1,-37.8063873,144.9859042,244.6,1136.3,3356.5
1186,206071142,1200.0,3,2,2,-37.806859,144.978375,650.0,1255.2,2581.8
1187,206071142,850.0,3,2,1,-37.8084816,144.982035,371.0,1315.9,2581.8
1188,206071142,595.0,2,1,2,-37.7968051,144.984031,544.5,1679.2,2581.8
1189,206071142,320.0,1,1,1,-37.80457699999999,144.9760058,936.1,1023.2,2581.8
1190,206071142,640.0,2,2,1,-37.797988,144.976754,657.6,1718.7,2581.8
1191,206071142,575.0,2,1,1,-37.7942903,144.9782051,739.7,2602.4,2581.8
1192,206071142,640.0,2,1,1,-37.8013144,144.9763916,371.9,1371.6,2581.8
1193,206071142,575.0,2,1,1,-37.7961752,144.9838056,522.1,1656.8,2581.8
1194,206071142,950.0,3,1,1,-37.7953686,144.981008,607.6,1956.9,2581.8
1195,206071143,610.0,2,1,1,-37.786312,144.977253,596.9,2331.7,4693.6
1196,206071143,350.0,2,1,1,-37.7760024,144.9870219,173.0,1006.0,4693.6
1197,206071143,420.0,2,1,1,-37.7795697,144.9896255,483.7,1097.0,4693.6
1198,206071143,750.0,3,1,1,-37.7853268,144.9891844,382.9,460.6,4693.6
1199,206071143,390.0,2,1,1,-37.7824069,144.9905078,487.1,177.0,4693.6
1200,206071143,1100.0,3,3,2,-37.7745285,144.9803088,415.3,1692.4,4693.6
1201,206071143,560.0,2,1,1,-37.7801311,144.9860859,367.9,767.8,4693.6
1202,206071143,440.0,1,1,1,-37.7784848,144.9882531,200.0,813.3,4693.6
1203,206071143,680.0,2,1,1,-37.7834899,144.97777,1037.7,2053.8,4693.6
1204,206071143,420.0,2,1,1,-37.792007,144.977472,97.1,2438.9,4693.6
1205,206071143,1300.0,4,3,2,-37.78135,144.9838569,812.8,1128.8,4693.6
1206,206071143,450.0,1,1,1,-37.78594,144.977379,672.2,2027.4,4693.6
1207,206071143,600.0,2,2,1,-37.7909213,144.9844562,725.6,1480.2,4693.6
1208,206071145,1000.0,4,3,1,-37.7857799,145.0278286,908.0,1361.8,7340.5
1209,206071145,580.0,3,2,2,-37.7850554,145.0242036,992.4,1526.5,7340.5
1210,206071145,280.0,1,1,1,-37.7806424,145.035256,108.1,847.8,7340.5
1211,206071145,640.0,2,1,1,-37.7935449,144.9971673,945.7,872.8,7340.5
1212,206071145,620.0,2,1,1,-37.7922933,145.0022869,1091.6,954.5,7340.5
1213,206071145,600.0,2,1,1,-37.7916129,145.0024113,1016.2,879.1,7340.5
1214,206071145,475.0,1,1,1,-37.7944553,144.9984699,1642.2,1136.6,7340.5
1215,206071145,540.0,2,2,1,-37.7814212,145.0291418,622.7,773.4,7340.5
1216,206071145,350.0,2,1,1,-37.783051,145.035059,452.3,1151.4,7340.5
1217,206071145,380.0,2,1,1,-37.7829458,145.0211337,398.2,932.3,7340.5
1218,206071145,1250.0,4,3,2,-37.7860602,145.003947,112.3,2397.7,7340.5
1219,206071145,750.0,3,2,1,-37.7922642,144.9856321,927.3,1674.0,7340.5
1220,206071145,460.0,2,1,1,-37.7856092,145.0249185,1112.5,1681.5,7340.5
1221,206071517,650.0,2,1,1,-37.8211181,145.0032152,1883.2,1483.3,5197.8
1222,206071517,625.0,2,1,1,-37.8198473,145.0070031,2024.3,1483.5,5197.8
1223,206071517,500.0,2,1,1,-37.8201199,145.0014828,1613.2,1381.9,5197.8
1224,206071517,1050.0,4,3,1,-37.829552,144.998683,2122.7,754.0,5197.8
1225,206071517,720.0,3,1,2,-37.822395,145.003386,2021.4,1345.1,5197.8
1226,206071517,800.0,2,2,1,-37.8185433,144.994252,1714.8,1096.3,5197.8
