DATAFLOW,MEASURE,REGION_TYPE,ASGS_2021,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,OBS_STATUS,OBS_COMMENT
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,503021037,A,2010,29,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,503021037,A,2011,34,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,503021037,A,2012,34,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,503021037,A,2013,34,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,503021037,A,2014,36,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,503021037,A,2015,36,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,503021037,A,2016,36,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,503021037,A,2017,39,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,503021037,A,2018,42,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,503021037,A,2019,44,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,503021037,A,2020,47,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,503021037,A,2021,50,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,504031066,A,2010,9586,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,504031066,A,2011,10088,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,504031066,A,2012,10438,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,504031066,A,2013,10745,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,504031066,A,2014,10865,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,504031066,A,2015,10961,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,504031066,A,2016,11018,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,504031066,A,2017,11141,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,504031066,A,2018,11199,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,504031066,A,2019,11263,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,504031066,A,2020,11474,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,504031066,A,2021,11512,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505011082,A,2010,9994,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505011082,A,2011,10204,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505011082,A,2012,10292,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505011082,A,2013,10347,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505011082,A,2014,10291,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505011082,A,2015,10209,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505011082,A,2016,10063,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505011082,A,2017,10125,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505011082,A,2018,10208,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505011082,A,2019,10320,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505011082,A,2020,10473,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505011082,A,2021,10494,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505021096,A,2010,13251,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505021096,A,2011,13430,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505021096,A,2012,14008,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505021096,A,2013,14373,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505021096,A,2014,14486,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505021096,A,2015,14524,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505021096,A,2016,14468,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505021096,A,2017,14681,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505021096,A,2018,14947,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505021096,A,2019,15223,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505021096,A,2020,15466,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505021096,A,2021,15537,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505031305,A,2010,11308,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505031305,A,2011,12161,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505031305,A,2012,12797,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505031305,A,2013,13259,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505031305,A,2014,13510,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505031305,A,2015,13758,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505031305,A,2016,13800,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505031305,A,2017,13946,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505031305,A,2018,14096,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505031305,A,2019,14345,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505031305,A,2020,14533,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,505031305,A,2021,14663,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506011115,A,2010,7520,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506011115,A,2011,7689,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506011115,A,2012,7864,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506011115,A,2013,8004,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506011115,A,2014,8098,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506011115,A,2015,8137,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506011115,A,2016,8143,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506011115,A,2017,8192,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506011115,A,2018,8256,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506011115,A,2019,8327,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506011115,A,2020,8411,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506011115,A,2021,8498,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506041135,A,2010,14790,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506041135,A,2011,15274,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506041135,A,2012,16591,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506041135,A,2013,17872,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506041135,A,2014,18598,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506041135,A,2015,19155,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506041135,A,2016,19713,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506041135,A,2017,20371,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506041135,A,2018,21017,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506041135,A,2019,21667,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506041135,A,2020,22344,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506041135,A,2021,22723,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506051141,A,2010,11770,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506051141,A,2011,11915,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506051141,A,2012,11981,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506051141,A,2013,12021,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506051141,A,2014,12011,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506051141,A,2015,12009,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506051141,A,2016,11982,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506051141,A,2017,11953,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506051141,A,2018,11929,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506051141,A,2019,11959,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506051141,A,2020,12050,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,506051141,A,2021,12052,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507011152,A,2010,7894,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507011152,A,2011,8013,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507011152,A,2012,8378,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507011152,A,2013,8720,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507011152,A,2014,9009,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507011152,A,2015,9086,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507011152,A,2016,9145,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507011152,A,2017,9312,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507011152,A,2018,9462,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507011152,A,2019,9626,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507011152,A,2020,9897,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507011152,A,2021,10122,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507011161,A,2010,10585,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507011161,A,2011,11449,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507011161,A,2012,12642,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507011161,A,2013,13737,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507011161,A,2014,14394,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507011161,A,2015,14935,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507011161,A,2016,15480,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507011161,A,2017,15965,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507011161,A,2018,16355,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507011161,A,2019,16857,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507011161,A,2020,17586,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507011161,A,2021,18128,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507031174,A,2010,11145,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507031174,A,2011,11369,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507031174,A,2012,11451,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507031174,A,2013,11483,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507031174,A,2014,11431,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507031174,A,2015,11358,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507031174,A,2016,11226,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507031174,A,2017,11196,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507031174,A,2018,11240,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507031174,A,2019,11380,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507031174,A,2020,11598,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507031174,A,2021,11713,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507051193,A,2010,11749,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507051193,A,2011,11806,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507051193,A,2012,11852,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507051193,A,2013,11829,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507051193,A,2014,11660,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507051193,A,2015,11377,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507051193,A,2016,10977,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507051193,A,2017,10865,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507051193,A,2018,10962,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507051193,A,2019,10985,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507051193,A,2020,11025,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,507051193,A,2021,11115,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,509011225,A,2010,14298,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,509011225,A,2011,14324,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,509011225,A,2012,14503,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,509011225,A,2013,14630,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,509011225,A,2014,14635,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,509011225,A,2015,14663,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,509011225,A,2016,14622,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,509011225,A,2017,14754,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,509011225,A,2018,14929,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,509011225,A,2019,15082,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,509011225,A,2020,15248,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,509011225,A,2021,15363,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,509011233,A,2010,9477,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,509011233,A,2011,9670,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,509011233,A,2012,9902,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,509011233,A,2013,10104,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,509011233,A,2014,10487,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,509011233,A,2015,10545,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,509011233,A,2016,10560,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,509011233,A,2017,10829,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,509011233,A,2018,11045,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,509011233,A,2019,11254,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,509011233,A,2020,11584,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,509011233,A,2021,11784,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,510031272,A,2010,16265,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,510031272,A,2011,17007,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,510031272,A,2012,17466,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,510031272,A,2013,17927,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,510031272,A,2014,17698,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,510031272,A,2015,17073,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,510031272,A,2016,16363,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,510031272,A,2017,16508,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,510031272,A,2018,16837,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,510031272,A,2019,17317,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,510031272,A,2020,17761,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,510031272,A,2021,17892,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,511041288,A,2010,9253,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,511041288,A,2011,9452,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,511041288,A,2012,9753,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,511041288,A,2013,10056,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,511041288,A,2014,10291,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,511041288,A,2015,10263,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,511041288,A,2016,10176,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,511041288,A,2017,10224,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,511041288,A,2018,10318,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,511041288,A,2019,10480,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,511041288,A,2020,10592,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,511041288,A,2021,10746,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601031016,A,2010,4229,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601031016,A,2011,4243,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601031016,A,2012,4221,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601031016,A,2013,4208,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601031016,A,2014,4205,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601031016,A,2015,4200,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601031016,A,2016,4202,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601031016,A,2017,4361,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601031016,A,2018,4525,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601031016,A,2019,4663,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601031016,A,2020,4734,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601031016,A,2021,4783,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601041023,A,2010,9874,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601041023,A,2011,9968,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601041023,A,2012,10001,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601041023,A,2013,10055,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601041023,A,2014,10155,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601041023,A,2015,10363,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601041023,A,2016,10519,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601041023,A,2017,10750,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601041023,A,2018,10987,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601041023,A,2019,11194,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601041023,A,2020,11313,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601041023,A,2021,11245,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601051028,A,2010,8514,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601051028,A,2011,8451,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601051028,A,2012,8475,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601051028,A,2013,8494,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601051028,A,2014,8518,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601051028,A,2015,8542,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601051028,A,2016,8579,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601051028,A,2017,8750,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601051028,A,2018,8914,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601051028,A,2019,9067,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601051028,A,2020,9187,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,601051028,A,2021,9175,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,602011045,A,2010,4145,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,602011045,A,2011,4126,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,602011045,A,2012,4039,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,602011045,A,2013,3948,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,602011045,A,2014,3862,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,602011045,A,2015,3768,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,602011045,A,2016,3672,PSNS,,
ABS:ABS_ANNUAL_ERP_ASGS2021(1.2.0),ERP,SA2,602011045,A,2017,3690,PSNS,,
