,id,Annotations,Name,Parent,Description
2252,407031163,,Loxton Surrounds,,
2253,407031164,,Mannum,,
2254,407031165,,Murray Bridge,,
2255,407031166,,Murray Bridge Surrounds,,
2256,407031167,,Renmark,,
2257,407031168,,Renmark Surrounds,,
2258,407031169,,The Coorong,,
2259,407031170,,Waikerie,,
2260,49799,,Migratory - Offshore - Shipping (SA),,
2261,497,,Migratory - Offshore - Shipping (SA),,
2262,49797,,Migratory - Offshore - Shipping (SA),,
2263,497979799,,Migratory - Offshore - Shipping (SA),,
2264,49499,,No usual address (SA),,
2265,499,,No usual address (SA),,
2266,49999,,No usual address (SA),,
2267,499999499,,No usual address (SA),,
2268,5,,Western Australia,,
2269,5GPER,,Greater Perth,,
2270,502,,Mandurah,,
2271,50201,,Mandurah,,
2272,502011021,,Dawesville - Bouvard,,
2273,502011022,,Falcon - Wannanup,,
2274,502011023,,Greenfields,,
2275,502011024,,Halls Head - Erskine,,
2276,502011025,,Mandurah,,
2277,502011026,,Mandurah - East,,
2278,502011027,,Mandurah - North,,
2279,502011028,,Mandurah - South,,
2280,502011029,,Pinjarra,,
2281,503,,Perth - Inner,,
2282,50301,,Cottesloe - Claremont,,
2283,503011030,,City Beach,,
2284,503011031,,Claremont (WA),,
2285,503011032,,Cottesloe,,
2286,503011033,,Floreat,,
2287,503011034,,Mosman Park - Peppermint Grove,,
2288,503011035,,Nedlands - Dalkeith - Crawley,,
2289,503011036,,Swanbourne - Mount Claremont,,
2290,50302,,Perth City,,
2291,503021037,,Kings Park (WA),,
2292,503021038,,Mount Hawthorn - Leederville,,
2293,503021039,,Mount Lawley - Inglewood,,
2294,503021040,,North Perth,,
2295,503021042,,Subiaco - Shenton Park,,
2296,503021043,,Wembley - West Leederville - Glendalough,,
2297,503021295,,East Perth,,
2298,503021296,,Perth (North) - Highgate,,
2299,503021297,,Perth (West) - Northbridge,,
2300,504,,Perth - North East,,
2301,50401,,Bayswater - Bassendean,,
2302,504011044,,Bassendean - Eden Hill - Ashfield,,
2303,504011045,,Bayswater - Embleton - Bedford,,
2304,504011046,,Maylands,,
2305,504011047,,Morley,,
2306,504011048,,Noranda,,
2307,50402,,Mundaring,,
2308,504021049,,Chidlow,,
2309,504021050,,Glen Forrest - Darlington,,
2310,504021051,,Helena Valley - Koongamia,,
2311,504021052,,Malmalling - Reservoir,,
2312,504021053,,Mundaring,,
2313,504021054,,Swan View - Greenmount - Midvale,,
2314,50403,,Swan,,
2315,504031055,,Avon Valley National Park,,
2316,504031056,,Ballajura,,
2317,504031057,,Beechboro,,
2318,504031058,,Bullsbrook,,
2319,504031060,,Gidgegannup,,
2320,504031061,,Hazelmere - Guildford,,
2321,504031062,,Lockridge - Kiara,,
2322,504031063,,Malaga,,
2323,504031064,,Melaleuca - Lexia,,
2324,504031065,,Middle Swan - Herne Hill,,
2325,504031066,,Midland - Guildford,,
2326,504031067,,Stratton - Jane Brook,,
2327,504031068,,The Vines,,
2328,504031069,,Walyunga National Park,,
2329,504031298,,Aveley,,
2330,504031299,,Brabham - Henley Brook,,
2331,504031300,,Ellenbrook,,
2332,505,,Perth - North West,,
2333,50501,,Joondalup,,
2334,505011070,,Craigie - Beldon,,
2335,505011071,,Currambine - Kinross,,
2336,505011072,,Duncraig,,
2337,505011073,,Greenwood - Warwick,,
2338,505011074,,Heathridge - Connolly,,
2339,505011075,,Hillarys,,
2340,505011076,,Iluka - Burns Beach,,
2341,505011077,,Joondalup - Edgewater,,
2342,505011078,,Kingsley,,
2343,505011079,,Mullaloo - Kallaroo,,
2344,505011080,,Ocean Reef,,
2345,505011081,,Padbury,,
2346,505011082,,Sorrento - Marmion,,
2347,505011083,,Woodvale,,
2348,50502,,Stirling,,
2349,505021084,,Balcatta - Hamersley,,
2350,505021085,,Balga - Mirrabooka,,
2351,505021087,,Herdsman,,
2352,505021088,,Innaloo - Doubleview,,
2353,505021089,,Karrinyup - Gwelup - Carine,,
2354,505021090,,Nollamara - Westminster,,
2355,505021091,,Osborne Park Industrial,,
2356,505021092,,Scarborough,,
2357,505021093,,Stirling - Osborne Park,,
2358,505021094,,Trigg - North Beach - Watermans Bay,,
2359,505021095,,Tuart Hill - Joondanna,,
2360,505021096,,Wembley Downs - Churchlands - Woodlands,,
2361,505021097,,Yokine - Coolbinia - Menora,,
2362,505021301,,Dianella - North,,
2363,505021302,,Dianella - South,,
2364,50503,,Wanneroo,,
2365,505031098,,Alexander Heights - Koondoola,,
2366,505031099,,Butler - Merriwa - Ridgewood,,
2367,505031100,,Carramar,,
2368,505031101,,Clarkson,,
2369,505031102,,Girrawheen,,
2370,505031104,,Marangaroo,,
2371,505031105,,Mindarie - Quinns Rocks - Jindalee,,
2372,505031106,,Neerabup National Park,,
2373,505031107,,Tapping - Ashby - Sinagra,,
2374,505031255,,Alkimos - Eglinton,,
2375,505031256,,Carabooda - Pinjar,,
2376,505031257,,Two Rocks,,
2377,505031258,,Yanchep,,
2378,505031303,,Hocking - Pearsall,,
2379,505031304,,Landsdale,,
2380,505031305,,Madeley - Darch,,
2381,505031306,,Wanneroo - Sinagra,,
2382,506,,Perth - South East,,
2383,50601,,Armadale,,
2384,506011110,,Armadale - Wungong - Brookdale,,
2385,506011111,,Ashendon - Lesley,,
2386,506011112,,Camillo - Champion Lakes,,
2387,506011114,,Kelmscott,,
2388,506011115,,Mount Nasura - Mount Richon - Bedfordale,,
2389,506011116,,Roleystone,,
2390,506011117,,Seville Grove,,
2391,506011307,,Harrisdale,,
2392,506011308,,Piara Waters - Forrestdale,,
2393,50602,,Belmont - Victoria Park,,
2394,506021118,,Belmont - Ascot - Redcliffe,,
2395,506021119,,East Victoria Park - Carlisle,,
2396,506021120,,Kewdale Commercial,,
2397,506021121,,Perth Airport,,
2398,506021123,,Victoria Park - Lathlain - Burswood,,
2399,506021309,,Cloverdale,,
2400,506021310,,Kewdale,,
2401,506021311,,Rivervale,,
2402,50603,,Canning,,
2403,506031124,,Bentley - Wilson - St James,,
2404,506031125,,Canning Vale - West,,
2405,506031126,,Canning Vale Commercial,,
2406,506031127,,Cannington - Queens Park,,
2407,506031128,,Parkwood - Ferndale - Lynwood,,
2408,506031129,,Riverton - Shelley - Rossmoyne,,
2409,506031130,,Welshpool,,
2410,506031131,,Willetton,,
2411,50604,,Gosnells,,
2412,506041132,,Beckenham - Kenwick - Langford,,
2413,506041133,,Canning Vale - East,,
2414,506041134,,Gosnells,,
2415,506041135,,Huntingdale - Southern River,,
2416,506041136,,Maddington - Orange Grove - Martin,,
2417,506041137,,Thornlie,,
2418,50605,,Kalamunda,,
2419,506051138,,Forrestfield - Wattle Grove,,
2420,506051139,,High Wycombe,,
2421,506051140,,Kalamunda - Maida Vale - Gooseberry Hill,,
2422,506051141,,Lesmurdie - Bickley - Carmel,,
2423,50606,,Serpentine - Jarrahdale,,
2424,506061142,,Byford,,
2425,506061143,,Mundijong,,
2426,506061144,,Serpentine - Jarrahdale,,
2427,50607,,South Perth,,
2428,506071145,,Como,,
2429,506071146,,Manning - Waterford,,
2430,506071147,,South Perth - Kensington,,
2431,507,,Perth - South West,,
2432,50701,,Cockburn,,
2433,507011148,,Banjup,,
2434,507011150,,Bibra Industrial,,
2435,507011151,,Bibra Lake,,
2436,507011152,,Coogee,,
2437,507011153,,Coolbellup,,
2438,507011154,,Hamilton Hill,,
2439,507011155,,Henderson,,
2440,507011158,,North Coogee,,
2441,507011159,,South Lake - Cockburn Central,,
2442,507011160,,Spearwood,,
2443,507011161,,Success - Hammond Park,,
2444,507011163,,Yangebup,,
2445,507011259,,Beeliar - Wattleup,,
2446,507011260,,Jandakot,,
2447,50702,,Fremantle,,
2448,507021164,,East Fremantle,,
2449,507021165,,Fremantle,,
2450,507021166,,Fremantle - South,,
2451,507021167,,O'Connor (WA),,
2452,50703,,Kwinana,,
2453,507031169,,Wellard (West) - Bertram,,
2454,507031170,,Calista,,
2455,507031172,,Hope Valley - Postans,,
2456,507031173,,Kwinana Industrial,,
2457,507031174,,Parmelia - Orelia,,
2458,507031261,,Casuarina - Wandi,,
2459,50704,,Melville,,
2460,507041175,,Applecross - Ardross,,
2461,507041176,,Bateman,,
2462,507041177,,Bicton - Palmyra,,
2463,507041178,,Booragoon,,
2464,507041179,,Bull Creek,,
2465,507041180,,Leeming,,
2466,507041181,,Melville,,
2467,507041182,,Murdoch - Kardinya,,
2468,507041183,,Willagee,,
2469,507041184,,Winthrop,,
2470,50705,,Rockingham,,
2471,507051186,,Cooloongup,,
2472,507051187,,Port Kennedy,,
2473,507051188,,Rockingham,,
2474,507051189,,Rockingham Lakes,,
2475,507051190,,Safety Bay - Shoalwater,,
2476,507051191,,Singleton - Golden Bay - Secret Harbour,,
2477,507051192,,Waikiki,,
2478,507051193,,Warnbro,,
2479,507051312,,Baldivis - North,,
2480,507051313,,Baldivis - South,,
2481,507051314,,Karnup,,
2482,5RWAU,,Rest of WA,,
2483,501,,Bunbury,,
2484,50101,,Augusta - Margaret River - Busselton,,
2485,501011001,,Augusta,,
2486,501011003,,Busselton Surrounds,,
2487,501011004,,Margaret River,,
2488,501011293,,Busselton - East,,
2489,501011294,,Busselton - West,,
2490,50102,,Bunbury,,
2491,501021005,,Australind - Leschenault,,
2492,501021007,,Capel,,
2493,501021008,,College Grove - Carey Park,,
2494,501021009,,Collie,,
2495,501021010,,Dardanup,,
2496,501021011,,Davenport,,
2497,501021012,,Eaton - Pelican Point,,
2498,501021014,,Harvey,,
2499,501021015,,East Bunbury - Glen Iris,,
2500,501021016,,Waroona,,
2501,501021251,,Dalyellup,,
2502,501021252,,Gelorup - Stratham,,
2503,501021253,,South Bunbury - Bunbury,,
2504,501021254,,Withers - Usher,,
2505,50103,,Manjimup,,
2506,501031017,,Bridgetown - Boyup Brook,,
2507,501031018,,Donnybrook - Balingup,,
2508,501031019,,Manjimup,,
2509,501031020,,Pemberton,,
2510,509,,Western Australia - Wheat Belt,,
2511,50901,,Albany,,
2512,509011225,,Albany,,
2513,509011226,,Albany Surrounds,,
2514,509011227,,Bayonet Head - Lower King,,
2515,509011228,,Denmark,,
2516,509011229,,Gnowangerup,,
2517,509011230,,Katanning,,
2518,509011231,,Kojonup,,
2519,509011232,,Little Grove - Elleker,,
2520,509011233,,McKail - Willyung,,
2521,509011234,,Plantagenet,,
2522,509011235,,Stirling Range National Park,,
2523,50902,,Wheat Belt - North,,
2524,509021236,,Chittering,,
2525,509021237,,Cunderdin,,
2526,509021238,,Dowerin,,
2527,509021239,,Gingin - Dandaragan,,
2528,509021240,,Merredin,,
2529,509021241,,Moora,,
2530,509021242,,Mukinbudin,,
2531,509021243,,Northam,,
2532,509021244,,Toodyay,,
2533,509021245,,York - Beverley,,
2534,50903,,Wheat Belt - South,,
2535,509031246,,Brookton,,
2536,509031247,,Kulin,,
2537,509031248,,Murray,,
2538,509031249,,Narrogin,,
2539,509031250,,Wagin,,
2540,510,,Western Australia - Outback (North),,
2541,51001,,Kimberley,,
2542,510011262,,Broome,,
2543,510011263,,Derby - West Kimberley,,
2544,510011264,,Halls Creek,,
2545,510011265,,Kununurra,,
2546,510011266,,Roebuck,,
2547,51002,,East Pilbara,,
2548,510021267,,East Pilbara,,
2549,510021268,,Newman,,
2550,510021269,,Port Hedland,,
2551,510021270,,South Hedland,,
2552,51003,,West Pilbara,,
2553,510031271,,Ashburton (WA),,
2554,510031272,,Karratha,,
2555,510031273,,Roebourne,,
2556,511,,Western Australia - Outback (South),,
2557,51101,,Esperance,,
2558,511011274,,Esperance,,
2559,511011275,,Esperance Surrounds,,
2560,51102,,Gascoyne,,
2561,511021276,,Carnarvon,,
2562,511021277,,Exmouth,,
2563,51103,,Goldfields,,
2564,511031278,,Boulder,,
2565,511031279,,Kalgoorlie,,
2566,511031280,,Kalgoorlie - North,,
2567,511031281,,Kalgoorlie Airport,,
2568,511031282,,Kambalda - Coolgardie - Norseman,,
2569,511031283,,Leinster - Leonora,,
2570,511031284,,Trafalgar (WA),,
2571,51104,,Mid West,,
2572,511041285,,Geraldton,,
2573,511041286,,Geraldton - East,,
2574,511041287,,Geraldton - North,,
2575,511041288,,Geraldton - South,,
2576,511041289,,Irwin,,
2577,511041290,,Meekatharra,,
2578,511041291,,Morawa,,
2579,511041292,,Northampton - Mullewa - Greenough,,
2580,59799,,Migratory - Offshore - Shipping (WA),,
2581,597,,Migratory - Offshore - Shipping (WA),,
2582,59797,,Migratory - Offshore - Shipping (WA),,
2583,597979799,,Migratory - Offshore - Shipping (WA),,
2584,59499,,No usual address (WA),,
2585,599,,No usual address (WA),,
2586,59999,,No usual address (WA),,
2587,599999499,,No usual address (WA),,
2588,6,,Tasmania,,
2589,6GHOB,,Greater Hobart,,
2590,601,,Hobart,,
2591,60101,,Brighton,,
2592,601011001,,Bridgewater - Gagebrook,,
2593,601011002,,Brighton - Pontville,,
2594,601011003,,Old Beach - Otago,,
2595,60102,,Hobart - North East,,
2596,601021004,,Bellerive - Rosny,,
2597,601021005,,Cambridge,,
2598,601021006,,Geilston Bay - Risdon,,
2599,601021007,,Howrah - Tranmere,,
2600,601021008,,Lindisfarne - Rose Bay,,
2601,601021009,,Mornington - Warrane,,
2602,601021010,,Risdon Vale,,
2603,601021011,,Rokeby,,
2604,601021012,,South Arm,,
2605,60103,,Hobart - North West,,
2606,601031013,,Austins Ferry - Granton,,
2607,601031014,,Berriedale - Chigwell,,
2608,601031015,,Claremont (Tas.),,
2609,601031016,,Derwent Park - Lutana,,
2610,601031017,,Glenorchy,,
2611,601031018,,Montrose - Rosetta,,
2612,601031019,,Moonah,,
2613,601031020,,New Norfolk,,
2614,601031021,,West Moonah,,
2615,60104,,Hobart - South and West,,
2616,601041022,,Kingston - Huntingfield,,
2617,601041023,,Kingston Beach - Blackmans Bay,,
2618,601041024,,Margate - Snug,,
2619,601041025,,Mount Wellington,,
2620,601041026,,Taroona - Bonnet Hill,,
2621,60105,,Hobart Inner,,
2622,601051027,,Hobart,,
2623,601051028,,Lenah Valley - Mount Stuart,,
2624,601051029,,Mount Nelson - Dynnyrne,,
2625,601051030,,New Town,,
2626,601051031,,Sandy Bay,,
2627,601051032,,South Hobart - Fern Tree,,
2628,601051033,,West Hobart,,
2629,60106,,Sorell - Dodges Ferry,,
2630,601061034,,Dodges Ferry - Lewisham,,
2631,601061035,,Sorell - Richmond,,
2632,6RTAS,,Rest of Tas.,,
2633,602,,Launceston and North East,,
2634,60201,,Launceston,,
2635,602011036,,Invermay,,
2636,602011037,,Kings Meadows - Punchbowl,,
2637,602011038,,Launceston,,
2638,602011039,,Legana,,
2639,602011040,,Mowbray,,
2640,602011041,,Newnham - Mayfield,,
2641,602011042,,Newstead,,
2642,602011043,,Norwood (Tas.),,
2643,602011044,,Prospect Vale - Blackstone,,
2644,602011045,,Ravenswood,,
2645,602011046,,Riverside,,
2646,602011047,,South Launceston,,
2647,602011048,,Summerhill - Prospect,,
2648,602011049,,Trevallyn,,
2649,602011050,,Waverley - St Leonards,,
2650,602011051,,West Launceston,,
2651,602011052,,Youngtown - Relbia,,
2652,60202,,Meander Valley - West Tamar,,
2653,602021053,,Beauty Point - Beaconsfield,,
2654,602021054,,Deloraine,,
2655,602021055,,Grindelwald - Lanena,,
2656,602021056,,Hadspen - Carrick,,
2657,602021057,,Westbury,,
2658,60203,,North East,,
2659,602031058,,Dilston - Lilydale,,
2660,602031059,,George Town,,
2661,602031060,,Longford,,
2662,602031061,,Northern Midlands,,
2663,602031062,,Perth - Evandale,,
2664,602031064,,St Helens - Scamander,,
2665,602031099,,Flinders and Cape Barren Islands,,
2666,602031100,,Scottsdale - Bridport,,
2667,603,,South East,,
2668,60301,,Central Highlands (Tas.),,
2669,603011065,,Central Highlands,,
2670,603011066,,Derwent Valley,,
2671,603011067,,Southern Midlands,,
2672,603011068,,Wilderness - East,,
2673,60302,,Huon - Bruny Island,,
2674,603021069,,Bruny Island - Kettering,,
2675,603021070,,Cygnet,,
2676,603021071,,Geeveston - Dover,,
2677,603021072,,Huonville - Franklin,,
2678,60303,,South East Coast,,
2679,603031073,,Forestier - Tasman,,
2680,603031074,,Triabunna - Bicheno,,
2681,604,,West and North West,,
2682,60401,,Burnie - Ulverstone,,
2683,604011075,,Acton - Upper Burnie,,
2684,604011076,,Burnie - Ulverstone Surrounds,,
2685,604011077,,Burnie - Wivenhoe,,
2686,604011078,,Parklands - Camdale,,
2687,604011079,,Penguin - Sulphur Creek,,
2688,604011080,,Romaine - Havenview,,
2689,604011081,,Somerset,,
2690,604011082,,Ulverstone,,
2691,604011083,,West Ulverstone,,
2692,604011084,,Wynyard,,
2693,60402,,Devonport,,
2694,604021085,,Devonport,,
2695,604021086,,East Devonport,,
2696,604021087,,Latrobe,,
2697,604021088,,Miandetta - Don,,
2698,604021089,,Port Sorell,,
2699,604021090,,Quoiba - Spreyton,,
2700,604021091,,Sheffield - Railton,,
2701,604021092,,Turners Beach - Forth,,
2702,60403,,West Coast,,
2703,604031093,,King Island,,
2704,604031094,,North West,,
2705,604031095,,Smithton,,
2706,604031096,,Waratah,,
2707,604031097,,West Coast (Tas.),,
2708,604031098,,Wilderness - West,,
2709,69799,,Migratory - Offshore - Shipping (Tas.),,
2710,697,,Migratory - Offshore - Shipping (Tas.),,
2711,69797,,Migratory - Offshore - Shipping (Tas.),,
2712,697979799,,Migratory - Offshore - Shipping (Tas.),,
2713,69499,,No usual address (Tas.),,
2714,699,,No usual address (Tas.),,
2715,69999,,No usual address (Tas.),,
2716,699999499,,No usual address (Tas.),,
2717,7,,Northern Territory,,
2718,7GDAR,,Greater Darwin,,
2719,701,,Darwin,,
2720,70101,,Darwin City,,
2721,701011001,,Darwin Airport,,
2722,701011002,,Darwin City,,
2723,701011003,,East Point,,
2724,701011004,,Fannie Bay - The Gardens,,
2725,701011005,,Larrakeyah,,
2726,701011006,,Ludmilla - The Narrows,,
2727,701011007,,Parap,,
2728,701011008,,Stuart Park,,
2729,701011009,,Woolner - Bayview - Winnellie,,
2730,70102,,Darwin Suburbs,,
2731,701021010,,Alawa,,
2732,701021011,,Anula,,
2733,701021012,,Berrimah,,
2734,701021013,,Brinkin - Nakara,,
2735,701021014,,Buffalo Creek,,
2736,701021015,,Charles Darwin,,
2737,701021016,,Coconut Grove,,
2738,701021017,,East Arm,,
2739,701021018,,Jingili,,
2740,701021019,,Karama,,
2741,701021020,,Leanyer,,
2742,701021021,,Lyons (NT),,
2743,701021022,,Malak - Marrara,,
2744,701021023,,Millner,,
2745,701021024,,Moil,,
2746,701021025,,Nightcliff,,
2747,701021026,,Rapid Creek,,
2748,701021027,,Tiwi,,
2749,701021028,,Wagaman,,
2750,701021029,,Wanguri,,
2751,701021030,,Wulagi,,
2752,70103,,Litchfield,,
2753,701031031,,Howard Springs,,
2754,701031032,,Humpty Doo,,
2755,701031033,,Koolpinyah,,
2756,701031034,,Virginia,,
2757,701031035,,Weddell,,
2758,70104,,Palmerston,,
2759,701041036,,Bakewell,,
2760,701041037,,Driver,,
2761,701041038,,Durack - Marlow Lagoon,,
2762,701041039,,Gray,,
2763,701041040,,Moulden,,
2764,701041041,,Palmerston - North,,
2765,701041042,,Palmerston - South,,
2766,701041043,,Rosebery - Bellamack,,
2767,701041044,,Woodroffe,,
2768,7RNTE,,Rest of NT,,
2769,702,,Northern Territory - Outback,,
2770,70201,,Alice Springs,,
2771,702011045,,Charles,,
2772,702011046,,East Side,,
2773,702011047,,Flynn (NT),,
2774,702011048,,Larapinta,,
2775,702011049,,Mount Johns,,
2776,702011050,,Petermann - Simpson,,
2777,702011051,,Ross,,
2778,702011052,,Sandover - Plenty,,
2779,702011053,,Tanami,,
2780,702011054,,Yuendumu - Anmatjere,,
2781,70202,,Barkly,,
2782,702021055,,Barkly,,
2783,702021056,,Tennant Creek,,
2784,70203,,Daly - Tiwi - West Arnhem,,
2785,702031057,,Alligator,,
2786,702031058,,Daly,,
2787,702031059,,Thamarrurr,,
2788,702031060,,Tiwi Islands,,
2789,702031061,,West Arnhem,,
2790,70204,,East Arnhem,,
2791,702041062,,Anindilyakwa,,
2792,702041063,,East Arnhem,,
2793,702041064,,Nhulunbuy,,
2794,70205,,Katherine,,
2795,702051065,,Elsey,,
2796,702051066,,Gulf,,
2797,702051067,,Katherine,,
2798,702051068,,Victoria River,,
2799,79799,,Migratory - Offshore - Shipping (NT),,
2800,797,,Migratory - Offshore - Shipping (NT),,
2801,79797,,Migratory - Offshore - Shipping (NT),,
2802,797979799,,Migratory - Offshore - Shipping (NT),,
2803,79499,,No usual address (NT),,
2804,799,,No usual address (NT),,
2805,79999,,No usual address (NT),,
2806,799999499,,No usual address (NT),,
2807,8,,Australian Capital Territory,,
2808,8ACTE,,Australian Capital Territory,,
2809,801,,Australian Capital Territory,,
2810,80101,,Belconnen,,
2811,801011001,,Aranda,,
2812,801011002,,Belconnen,,
2813,801011003,,Bruce,,
2814,801011004,,Charnwood,,
2815,801011005,,Cook,,
2816,801011006,,Dunlop,,
2817,801011007,,Evatt,,
2818,801011008,,Florey,,
2819,801011009,,Flynn (ACT),,
2820,801011010,,Fraser,,
2821,801011011,,Giralang,,
2822,801011012,,Gooromon,,
2823,801011013,,Hawker,,
2824,801011014,,Higgins,,
2825,801011015,,Holt,,
2826,801011016,,Kaleen,,
2827,801011017,,Latham,,
2828,801011018,,Lawson,,
2829,801011019,,Macgregor (ACT),,
2830,801011020,,Macquarie,,
2831,801011021,,McKellar,,
2832,801011022,,Melba,,
2833,801011023,,Page,,
2834,801011024,,Scullin,,
2835,801011025,,Spence,,
2836,801011026,,Weetangera,,
2837,801011111,,Molonglo Corridor,,
2838,801011142,,Macnamara,,
2839,801011143,,Strathnairn,,
2840,801011144,,West Belconnen,,
2841,80103,,Canberra East,,
2842,801031031,,Hume,,
2843,801031032,,Kowen,,
2844,801031113,,Canberra East,,
2845,801031114,,Canberra Airport,,
2846,801031115,,Majura,,
2847,80104,,Gungahlin,,
2848,801041034,,Amaroo,,
2849,801041035,,Bonner,,
2850,801041036,,Casey,,
2851,801041037,,Crace,,
2852,801041038,,Forde,,
2853,801041039,,Franklin,,
2854,801041040,,Gungahlin,,
2855,801041043,,Hall,,
2856,801041044,,Harrison,,
2857,801041045,,Mitchell,,
2858,801041046,,Ngunnawal,,
2859,801041047,,Nicholls,,
2860,801041048,,Palmerston,,
2861,801041116,,Gungahlin - East,,
2862,801041117,,Gungahlin - West,,
2863,801041118,,Jacka,,
2864,801041119,,Kenny,,
2865,801041120,,Moncrieff,,
2866,801041121,,Taylor,,
2867,801041122,,Throsby,,
2868,80105,,North Canberra,,
2869,801051049,,Acton,,
2870,801051050,,Ainslie,,
2871,801051051,,Braddon,,
2872,801051053,,Civic,,
2873,801051054,,Dickson,,
2874,801051055,,Downer,,
2875,801051056,,Hackett,,
2876,801051057,,Lyneham,,
2877,801051058,,O'Connor (ACT),,
2878,801051060,,Turner,,
2879,801051061,,Watson,,
2880,801051123,,Black Mountain,,
2881,801051124,,Campbell,,
2882,801051125,,Duntroon,,
2883,801051126,,Parkes (ACT) - North,,
2884,801051127,,Reid,,
2885,801051128,,Russell,,
2886,80106,,South Canberra,,
2887,801061062,,Deakin,,
2888,801061063,,Forrest,,
2889,801061064,,Griffith (ACT),,
2890,801061066,,Lake Burley Griffin,,
2891,801061067,,Narrabundah,,
2892,801061068,,Parkes (ACT) - South,,
2893,801061069,,Red Hill (ACT),,
2894,801061070,,Yarralumla,,
2895,801061129,,Barton,,
2896,801061130,,Fyshwick,,
2897,801061131,,Kingston (ACT),,
2898,80107,,Tuggeranong,,
2899,801071071,,Banks,,
2900,801071072,,Bonython,,
2901,801071073,,Calwell,,
2902,801071074,,Chisholm,,
2903,801071075,,Conder,,
2904,801071076,,Fadden,,
2905,801071077,,Gilmore,,
2906,801071078,,Gordon (ACT),,
2907,801071079,,Gowrie (ACT),,
2908,801071080,,Greenway,,
2909,801071081,,Isabella Plains,,
2910,801071082,,Kambah,,
2911,801071083,,Macarthur,,
2912,801071084,,Monash,,
2913,801071085,,Mount Taylor,,
2914,801071086,,Oxley (ACT),,
2915,801071087,,Richardson,,
2916,801071088,,Theodore,,
2917,801071089,,Tuggeranong,,
2918,801071090,,Wanniassa,,
2919,801071132,,Tuggeranong - West,,
2920,80108,,Weston Creek,,
2921,801081091,,Chapman,,
2922,801081092,,Duffy,,
2923,801081093,,Fisher,,
2924,801081094,,Holder,,
2925,801081095,,Rivett,,
2926,801081096,,Stirling,,
2927,801081097,,Waramanga,,
2928,801081098,,Weston,,
2929,801081133,,Scrivener,,
2930,80109,,Woden Valley,,
2931,801091099,,Chifley,,
2932,801091100,,Curtin,,
2933,801091101,,Farrer,,
2934,801091102,,Garran,,
2935,801091103,,Hughes,,
2936,801091104,,Isaacs,,
2937,801091105,,Lyons (ACT),,
2938,801091106,,Mawson,,
2939,801091107,,O'Malley,,
2940,801091108,,Pearce,,
2941,801091109,,Phillip,,
2942,801091110,,Torrens,,
2943,80110,,Molonglo,,
2944,801101134,,Arboretum,,
2945,801101135,,Coombs,,
2946,801101136,,Denman Prospect,,
2947,801101137,,Molonglo,,
2948,801101139,,Wright,,
2949,801101145,,Molonglo - East,,
2950,801101146,,Whitlam,,
2951,80111,,Uriarra - Namadgi,,
2952,801111140,,ACT - South West,,
2953,801111141,,Namadgi,,
2954,89799,,Migratory - Offshore - Shipping (ACT),,
2955,897,,Migratory - Offshore - Shipping (ACT),,
2956,89797,,Migratory - Offshore - Shipping (ACT),,
2957,897979799,,Migratory - Offshore - Shipping (ACT),,
2958,89499,,No usual address (ACT),,
2959,899,,No usual address (ACT),,
2960,89999,,No usual address (ACT),,
2961,899999499,,No usual address (ACT),,
2962,9,,Other Territories,,
2963,9OTER,,Other Territories,,
2964,901,,Other Territories,,
2965,90101,,Christmas Island,,
2966,901011001,,Christmas Island,,
2967,90102,,Cocos (Keeling) Islands,,
2968,901021002,,Cocos (Keeling) Islands,,
2969,90103,,Jervis Bay,,
2970,901031003,,Jervis Bay,,
2971,90104,,Norfolk Island,,
2972,901041004,,Norfolk Island,,
2973,99799,,Migratory - Offshore - Shipping (OT),,
2974,997,,Migratory - Offshore - Shipping (OT),,
2975,99797,,Migratory - Offshore - Shipping (OT),,
2976,997979799,,Migratory - Offshore - Shipping (OT),,
2977,99499,,No usual address (OT),,
2978,999,,No usual address (OT),,
2979,99999,,No usual address (OT),,
2980,999999499,,No usual address (OT),,
2981,ZZZ,,Outside Australia,,
2982,Z,,Outside Australia,,
2983,ZZZZZ,,Outside Australia,,
2984,ZZZZZZZZZ,,Outside Australia,,
2985,ERP,,Estimated Resident Population,,
2986,H,,Hourly,,To be used for data collected or disseminated every hour.
2987,D,,Daily,,To be used for data collected or disseminated every day.
2988,N,,Minutely,,"While N denotes ""minutely"", usually, there may be no observations every minute (for several series the frequency is usually ""irregular"" within a day/days). And though observations may be sparse (not collected or disseminated every minute), missing values do not need to be given for the minutes when no observations exist: in any case the time stamp determines when an observation is observed."
2989,B,,Daily or businessweek,,"Similar to ""daily"", however there are no observations for Saturdays and Sundays (so, neither ""missing values"" nor ""numeric values"" should be provided for Saturday and Sunday). This treatment (""business"") is one way to deal with such cases, but it is not the only option. Such a time series could alternatively be considered daily (""D""), thus, with missing values in the weekend."
2990,W,,Weekly,,To be used for data collected or disseminated every week.
2991,S,,"Half-yearly, semester",,To be used for data collected or disseminated every semester.
2992,A,,Annual,,To be used for data collected or disseminated every year.
2993,M,,Monthly,,To be used for data collected or disseminated every month.
2994,Q,,Quarterly,,To be used for data collected or disseminated every quarter.
2995,k,,estimate,,
2996,l,,not elsewhere included,,
2997,m,,not recorded,,
2998,n,,"not available for publication but included in totals where applicable, unless otherwise indicated",,
2999,o,,"nil or rounded to zero, including null cells",,
3000,p,,preliminary figure or series subject to revision,,
