rent,bedroom,baths,parking,url,Latitude,Longitude
775,2,3,1,https://www.domain.com.au/192a-station-street-fairfield-vic-3078-12490895,-37.7731248,145.0188305
720,4,2,1,https://www.domain.com.au/92-westbourne-road-kensington-vic-3031-16024500,-37.7932363,144.9216777
480,1,1,1,https://www.domain.com.au/103-107-cambridge-street-collingwood-vic-3066-16070749,-37.8045213,144.9853618
560,2,1,1,https://www.domain.com.au/21-74-tinning-street-brunswick-vic-3056-12330029,-37.758801,144.9576981
210,1,1,0,https://www.domain.com.au/390-burwood-highway-burwood-vic-3125-8431375,-37.8521201,145.1309117
500,4,2,2,https://www.domain.com.au/12-walbrook-drive-clyde-north-vic-3978-16062755,-38.1133884,145.33364
450,4,2,2,https://www.domain.com.au/17-cooinda-way-point-cook-vic-3030-16050693,-37.9001396,144.7330085
390,3,2,2,https://www.domain.com.au/105-brockley-street-wodonga-vic-3690-16062412,-36.1277742,146.8806429
610,4,2,2,https://www.domain.com.au/15-platypus-rise-botanic-ridge-vic-3977-16030295,-38.1439554,145.2899661
625,2,2,1,https://www.domain.com.au/1109-60-kavanagh-street-southbank-vic-3006-16082356,-37.82409579999999,144.9636789
630,3,2,2,https://www.domain.com.au/120-ludstone-st-hampton-vic-3188-15999307,-37.9348383,145.0163336
420,2,1,2,https://www.domain.com.au/22-welsh-street-kyneton-vic-3444-15995740,-37.25096020000001,144.4556174
440,3,1,2,https://www.domain.com.au/13-sunrise-drive-mulgrave-vic-3170-15934829,-37.9259448,145.1755944
1750,5,3,2,https://www.domain.com.au/140-dendy-street-brighton-east-vic-3187-16006734,-37.921372,145.0083913
700,4,2,2,https://www.domain.com.au/10-ellesmere-ave-croydon-vic-3136-15845373,-37.7946902,145.2781766
950,3,2,1,https://www.domain.com.au/306-30-newquay-promenade-docklands-vic-3008-16073641,-37.8145362,144.9424083
550,2,2,1,https://www.domain.com.au/2-5-beach-avenue-elwood-vic-3184-15902045,-37.8843422,144.987108
435,3,1,1,https://www.domain.com.au/2-139-high-street-kew-vic-3101-16048639,-37.80690999999999,145.0299383
540,3,1,2,https://www.domain.com.au/31-renown-street-bentleigh-vic-3204-15924207,-37.9212531,145.047335
116.66666666666667,4,1,2,https://www.domain.com.au/7-roslyn-street-strathmore-vic-3041-16055817,-37.7294397,144.9158297
420,3,1,2,https://www.domain.com.au/8-36-40-hennessy-way-dandenong-north-vic-3175-16075054,-37.9478065,145.2009452
580,2,2,1,https://www.domain.com.au/19-73-queens-road-melbourne-vic-3004-16052308,-37.8519051,144.9795738
680,2,2,1,https://www.domain.com.au/704-649-chapel-street-south-yarra-vic-3141-16036548,-37.8374374,144.9955647
520,2,1,1,https://www.domain.com.au/1005-58-jeffcott-street-west-melbourne-vic-3003-16040805,-37.811778,144.9517322
570,3,1,1,https://www.domain.com.au/2-841-toorak-road-hawthorn-east-vic-3123-16073848,-37.8450785,145.0507094
600,4,2,2,https://www.domain.com.au/10-farmhouse-boulevard-epping-vic-3076-16073372,-37.6260143,145.0172592
350,2,1,1,https://www.domain.com.au/4-25-lake-street-reservoir-vic-3073-16043170,-37.7169776,144.9900684
485,2,2,1,https://www.domain.com.au/1009b-4-joseph-rd-footscray-vic-3011-14493497,-37.7997306,144.9098463
500,4,2,2,https://www.domain.com.au/2-oakwood-court-hillside-vic-3037-16062527,-37.6894935,144.7383073
1700,4,3,3,https://www.domain.com.au/14-mackie-grove-brighton-east-vic-3187-16056520,-37.9082205,145.0202942
380,1,1,1,https://www.domain.com.au/5-66-cobden-street-kew-vic-3101-16080520,-37.8017135,145.0364832
375,4,2,2,https://www.domain.com.au/15-tiverton-terrace-werribee-vic-3030-15152271,-37.9156103,144.6310673
1250,3,2,2,https://www.domain.com.au/2-22-carr-street-brighton-east-vic-3187-16083096,-37.928138,145.0288189
520,4,1,2,https://www.domain.com.au/168-the-boulevard-ivanhoe-east-vic-3079-16031243,-37.7744936,145.0519
450,2,1,1,https://www.domain.com.au/312-196-st-kilda-road-st-kilda-vic-3182-16075446,-37.861835,144.9853221
390,3,1,1,https://www.domain.com.au/26-campbell-street-epping-vic-3076-16069830,-37.6499856,145.0327801
380,2,1,1,https://www.domain.com.au/15-43-45-belgrave-hallam-road-hallam-vic-3803-16076494,-38.000219,145.272398
680,5,3,2,https://www.domain.com.au/48-halstead-street-caulfield-north-vic-3161-16052578,-37.8752659,145.0285177
480,4,2,2,https://www.domain.com.au/132-huntington-drive-craigieburn-vic-3064-15959708,-37.5672502,144.9166037
365,2,1,1,https://www.domain.com.au/4-21-milton-street-elwood-vic-3184-15900323,-37.8751741,144.9870649
600,3,2,2,https://www.domain.com.au/2-29-samada-street-notting-hill-vic-3168-16036572,-37.9047276,145.1470037
400,3,1,1,https://www.domain.com.au/3-chifley-street-lalor-vic-3075-16040458,-37.6617008,145.0200359
600,2,1,1,https://www.domain.com.au/1609-398-elizabeth-street-melbourne-vic-3000-15316411,-37.8093316,144.9613227
420,3,2,2,https://www.domain.com.au/59-dyson-drive-alfredton-vic-3350-15829789,-37.5507368,143.7859533
350,3,1,1,https://www.domain.com.au/2-gazley-court-altona-meadows-vic-3028-15997831,-37.8740786,144.7713924
490,3,2,1,https://www.domain.com.au/1c-langibanool-avenue-hamlyn-heights-vic-3215-16074768,-38.1282275,144.3261574
1450,2,2,4,https://www.domain.com.au/10-ormsby-grove-toorak-vic-3142-16044813,-37.8434705,145.0091016
420,3,2,1,https://www.domain.com.au/1-john-street-koo-wee-rup-vic-3981-14715379,-38.1984719,145.4947946
500,2,2,1,https://www.domain.com.au/2-23-clarkestown-avenue-mount-eliza-vic-3930-16068399,-38.183324,145.0921362
480,3,2,1,https://www.domain.com.au/16-excalibur-street-berwick-vic-3806-16056241,-38.0729178,145.3623298
425,2,1,1,https://www.domain.com.au/1-7-bourke-street-ringwood-vic-3134-16042573,-37.813166,145.2260286
630,3,2,1,https://www.domain.com.au/2-28-florence-avenue-capel-sound-vic-3940-16075856,-38.3692171,144.8662245
10.73972602739726,4,2,2,https://www.domain.com.au/25-churchill-street-glenroy-vic-3046-16074047,-37.7004343,144.9203447
410,3,2,2,https://www.domain.com.au/1-waterlily-drive-epping-vic-3076-16073063,-37.6284487,145.030111
420,3,1,2,https://www.domain.com.au/2-flamingo-court-narre-warren-south-vic-3805-16075723,-38.044007,145.2889296
600,3,1,4,https://www.domain.com.au/56-william-street-newport-vic-3015-16081790,-37.8379899,144.8800414
550,5,3,2,https://www.domain.com.au/40-dunedin-street-maidstone-vic-3012-16031318,-37.7803581,144.8664922
680,3,2,2,https://www.domain.com.au/85a-the-parade-ascot-vale-vic-3032-16050250,-37.7725955,144.912175
475,3,1,2,https://www.domain.com.au/1-rotherham-street-belmont-vic-3216-15023613,-38.1756021,144.3316219
715,4,2,2,https://www.domain.com.au/70-pilgrim-street-seddon-vic-3011-16073887,-37.805108,144.8937316
895,3,2,2,https://www.domain.com.au/32a-wanda-road-caulfield-north-vic-3161-16005647,-37.8669287,145.0220917
640,2,2,1,https://www.domain.com.au/704-36-regent-street-richmond-vic-3121-14076460,-37.8111626,144.991971
310,2,1,1,https://www.domain.com.au/2-33-stanhope-street-broadmeadows-vic-3047-16048311,-37.6860747,144.9318675
425,3,1,1,https://www.domain.com.au/24-moonah-road-wantirna-south-vic-3152-15983510,-37.85827039999999,145.2441559
730,4,2,4,https://www.domain.com.au/11-rotherwood-drive-malvern-east-vic-3145-15971011,-37.8790459,145.0860165
350,4,2,1,https://www.domain.com.au/97-kinglake-drive-manor-lakes-vic-3024-16061653,-37.8711202,144.5970515
430,1,1,1,https://www.domain.com.au/125-68-leveson-street-north-melbourne-vic-3051-13340926,-37.8024072,144.9515043
470,3,1,2,https://www.domain.com.au/31-torbay-street-macleod-vic-3085-16080723,-37.7228655,145.0728335
151.66666666666666,2,2,1,https://www.domain.com.au/3-397-church-street-richmond-vic-3121-15975002,-37.82474089999999,144.9984269
465,4,2,2,https://www.domain.com.au/21-fantail-crescent-williams-landing-vic-3027-15993604,-37.8551065,144.7356901
780,3,1,1,https://www.domain.com.au/52-121-rathdowne-st-carlton-vic-3053-15378664,-37.8042272,144.9690866
550,4,1,2,https://www.domain.com.au/16-gamble-street-oakleigh-east-vic-3166-16082546,-37.8999186,145.1123456
490,4,2,3,https://www.domain.com.au/20-tasman-avenue-belmont-vic-3216-16060312,-38.1803521,144.3396485
570,3,2,2,https://www.domain.com.au/2-128-warrandyte-road-ringwood-vic-3134-16072480,-37.8016125,145.2339672
415,4,2,2,https://www.domain.com.au/3-trevor-crescent-truganina-vic-3029-16021544,-37.8337542,144.7135403
390,1,1,1,https://www.domain.com.au/105m-201-powlett-street-east-melbourne-vic-3002-9583067,-37.8096583,144.9856197
380,3,1,2,https://www.domain.com.au/6-austin-street-preston-vic-3072-16075201,-37.75152509999999,145.0184861
365,3,1,1,https://www.domain.com.au/16a-gillingham-crescent-craigieburn-vic-3064-16017757,-37.6021355,144.9320739
400,4,2,2,https://www.domain.com.au/11-riverside-concourse-cobblebank-vic-3338-16035120,-37.7128223,144.5827894
350,3,1,1,https://www.domain.com.au/78-sasses-avenue-bayswater-vic-3153-16051635,-37.8547906,145.258272
425,2,1,1,https://www.domain.com.au/16-611-drummond-street-carlton-north-vic-3054-14501277,-37.7906389,144.9698959
750,4,1,2,https://www.domain.com.au/59-bruce-street-coburg-vic-3058-16081245,-37.7421812,144.9481706
1150,3,2,2,https://www.domain.com.au/5a-mulberry-street-richmond-vic-3121-16046225,-37.8189594,144.9925736
500,2,1,1,https://www.domain.com.au/108-221-sturt-street-southbank-vic-3006-15988896,-37.829767,144.9663033
400,2,1,1,https://www.domain.com.au/3-4-kelly-street-chadstone-vic-3148-14340781,-37.885446,145.093204
540,5,2,2,https://www.domain.com.au/24-3-rusden-place-notting-hill-vic-3168-15928238,-37.9057858,145.1437054
600,2,2,1,https://www.domain.com.au/708-39-coventry-street-southbank-vic-3006-16063170,-37.8294033,144.9692407
525,4,2,1,https://www.domain.com.au/3-23-stockdale-avenue-clayton-vic-3168-15986148,-37.9088158,145.1256944
370,3,1,1,https://www.domain.com.au/7-spalding-street-ararat-vic-3377-16019327,-37.2835934,142.9178579
675,2,1,2,https://www.domain.com.au/13-amsterdam-street-richmond-vic-3121-15829569,-37.8309983,144.9979642
310,2,1,1,https://www.domain.com.au/3-john-street-shepparton-vic-3630-16068832,-36.3905778,145.4021977
530,3,2,2,https://www.domain.com.au/2-old-orchard-way-doncaster-vic-3108-16050051,-37.7800003,145.1403641
390,4,2,2,https://www.domain.com.au/80-renaissance-drive-strathtulloh-vic-3338-16040414,-37.7359108,144.6061111
520,4,2,2,https://www.domain.com.au/149-the-esplanade-caroline-springs-vic-3023-16033878,-37.7303934,144.7473504
400,3,2,4,https://www.domain.com.au/5-wiringa-court-sunshine-west-vic-3020-16057488,-37.7990374,144.7970243
530,4,2,4,https://www.domain.com.au/21-goshawk-road-sunbury-vic-3429-16061564,-37.603025,144.7612935
450,3,1,3,https://www.domain.com.au/14-hunsford-road-notting-hill-vic-3168-15986854,-37.9086346,145.1490086
455,3,1,1,https://www.domain.com.au/9-o-brien-court-altona-meadows-vic-3028-16063853,-37.8746018,144.7875358
480,2,1,2,https://www.domain.com.au/2-341-williamstown-road-yarraville-vic-3013-16070534,-37.822009,144.882126
485,3,2,2,https://www.domain.com.au/19-park-st-moonee-ponds-vic-3039-16077222,-37.7621879,144.9193557
380,2,1,1,https://www.domain.com.au/6-518-heidelberg-road-alphington-vic-3078-15988921,-37.7829458,145.0211337
500,4,2,2,https://www.domain.com.au/21-jetty-road-werribee-south-vic-3030-16035572,-37.96320920000001,144.7053188
500,3,2,2,https://www.domain.com.au/11-bolwarra-street-chadstone-vic-3148-15973798,-37.8791753,145.100322
420,3,2,2,https://www.domain.com.au/6-fairbairn-road-cranbourne-vic-3977-16041776,-38.1107595,145.2717427
850,4,4,2,https://www.domain.com.au/6-tedesco-circuit-williamstown-north-vic-3016-15981113,-37.8558071,144.872155
595,2,2,1,https://www.domain.com.au/g02-738-orrong-road-toorak-vic-3142-16065900,-37.8389268,145.0145901
375,2,1,1,https://www.domain.com.au/775a-glen-huntly-road-caulfield-vic-3162-15867465,-37.8867191,145.0214136
430,3,1,3,https://www.domain.com.au/4-hugh-street-knoxfield-vic-3180-16076139,-37.880135,145.2565236
430,3,2,1,https://www.domain.com.au/22-tranter-square-lynbrook-vic-3975-16055360,-38.0477971,145.2528325
420,4,2,2,https://www.domain.com.au/37-oakpark-drive-harkness-vic-3337-16015803,-37.6655345,144.5439346
500,3,2,2,https://www.domain.com.au/2-418-the-esplanade-st-leonards-vic-3223-13897325,-38.1562315,144.7151615
420,4,2,2,https://www.domain.com.au/34-platypus-chase-beveridge-vic-3753-16080554,-37.4749967,144.9595465
380,2,1,1,https://www.domain.com.au/1-5-rothwell-street-ascot-vale-vic-3032-16056939,-37.77606,144.9202157
620,3,1,1,https://www.domain.com.au/21-charles-street-abbotsford-vic-3067-15951081,-37.8087604,144.9944672
480,2,2,1,https://www.domain.com.au/2-2b-20-lomandra-dr-clayton-south-vic-3169-15305421,-37.9299396,145.125903
325,1,1,1,https://www.domain.com.au/1-37-margaret-street-south-yarra-vic-3141-10459409,-37.8444618,144.987124
540,2,1,1,https://www.domain.com.au/3-15-25-oxford-street-collingwood-vic-3066-16081217,-37.80752,144.983944
480,2,1,2,https://www.domain.com.au/4-9-horizon-drive-maribyrnong-vic-3032-16000041,-37.7751595,144.8928395
525,3,1,2,https://www.domain.com.au/15-markovich-ln-junortoun-vic-3551-16076119,-36.7591813,144.3299569
280,1,1,2,https://www.domain.com.au/2-29-efron-street-nunawading-vic-3131-16078510,-37.8091797,145.180727
450,1,1,1,https://www.domain.com.au/13-333-beaconsfield-parade-st-kilda-west-vic-3182-16082250,-37.8576287,144.9693365
550,2,1,1,https://www.domain.com.au/807-700-chapel-street-south-yarra-vic-3141-15989969,-37.836457,144.9965342
400,2,1,1,https://www.domain.com.au/15-31-barnsbury-road-deepdene-vic-3103-16051009,-37.8118971,145.0649505
360,1,1,1,https://www.domain.com.au/4-50a-brunswick-road-brunswick-east-vic-3057-11894841,-37.7789146,144.9745553
525,3,2,1,https://www.domain.com.au/19a-lawson-parade-heidelberg-heights-vic-3081-16060505,-37.7419218,145.0537748
620,2,1,1,https://www.domain.com.au/2612n-889-collins-street-docklands-vic-3008-16029451,-37.8211627,144.9419443
440,4,2,2,https://www.domain.com.au/5-highview-court-black-hill-vic-3350-15859046,-37.5455832,143.8712798
580,2,2,1,https://www.domain.com.au/4-mary-moodie-way-brunswick-east-vic-3057-16070244,-37.7772114,144.9761991
470,3,1,2,https://www.domain.com.au/1471-heatherton-road-dandenong-north-vic-3175-16056284,-37.9695348,145.2127808
380,2,1,1,https://www.domain.com.au/28-1-25-bellevue-avenue-doncaster-east-vic-3109-16060900,-37.7824879,145.1645537
550,4,2,6,https://www.domain.com.au/2-33-frank-avenue-clayton-vic-3168-14995545,-37.9302016,145.1160855
730,3,1,1,https://www.domain.com.au/265-westgarth-street-northcote-vic-3070-15958239,-37.782946,145.0139659
1050,5,3,2,https://www.domain.com.au/9-mahogany-avenue-burwood-east-vic-3151-16078286,-37.8467709,145.1372227
1148,6,2,2,https://www.domain.com.au/28-linton-street-balaclava-vic-3183-15765048,-37.8672595,144.9924419
400,2,1,1,https://www.domain.com.au/104-7-rosella-avenue-boronia-vic-3155-15396310,-37.8587228,145.2872885
620,3,2,2,https://www.domain.com.au/3-24-st-david-street-rippleside-vic-3215-16025519,-38.1228206,144.3556614
345,3,2,1,https://www.domain.com.au/9-whitegum-street-harkness-vic-3337-16069135,-37.667112,144.5637683
550,2,1,1,https://www.domain.com.au/1-22-maivary-lane-northcote-vic-3070-16076163,-37.7740872,145.0104428
550,2,1,1,https://www.domain.com.au/708b-waverley-road-malvern-east-vic-3145-16040677,-37.8786797,145.0881708
450,4,2,2,https://www.domain.com.au/20-metro-avenue-kalkallo-vic-3064-16059827,-37.524171,144.9585255
450,2,1,1,https://www.domain.com.au/3-175-balaclava-road-caulfield-north-vic-3161-14786748,-37.8725439,145.0214566
800,2,2,2,https://www.domain.com.au/184-8-waterside-place-docklands-vic-3008-15019867,-37.819887,144.9421624
385,2,2,1,https://www.domain.com.au/24-hurlingham-way-craigieburn-vic-3064-16063992,-37.582579,144.9232687
350,3,1,1,https://www.domain.com.au/7-spoonbill-carrum-downs-vic-3201-16076545,-38.1043049,145.1809858
420,3,2,2,https://www.domain.com.au/85-norfolk-drive-narre-warren-vic-3805-15532460,-38.0366494,145.3163147
400,3,1,2,https://www.domain.com.au/51-mitchell-crescent-meadow-heights-vic-3048-16058070,-37.6491258,144.9282618
430,3,2,2,https://www.domain.com.au/2-12-forest-road-north-lara-vic-3212-16075890,-38.0047481,144.3995974
900,4,3,2,https://www.domain.com.au/2-5-myers-court-doncaster-vic-3108-16074844,-37.792884,145.1275175
430,3,1,4,https://www.domain.com.au/24-st-clair-road-wantirna-vic-3152-16053598,-37.8570366,145.2492927
460,3,1,2,https://www.domain.com.au/41-bellavista-crescent-clayton-south-vic-3169-16081271,-37.9543062,145.1359667
530,3,1,1,https://www.domain.com.au/107-casey-street-east-bendigo-vic-3550-13483320,-36.7571467,144.2999462
430,4,2,4,https://www.domain.com.au/18-cooloongup-crescent-melton-west-vic-3337-16076777,-37.6650042,144.5540372
1100,4,3,2,https://www.domain.com.au/a-19-elm-grove-parkdale-vic-3195-16024864,-37.994951,145.0803029
600,3,2,2,https://www.domain.com.au/1-19-symons-street-preston-vic-3072-16069618,-37.7307464,144.9886572
530,2,2,1,https://www.domain.com.au/104-60-62-broadway-elwood-vic-3184-15904413,-37.8789071,144.9829411
370,3,1,2,https://www.domain.com.au/12-banksia-crescent-hoppers-crossing-vic-3029-15082435,-37.8607893,144.6846487
460,3,1,2,https://www.domain.com.au/353-mount-dandenong-road-croydon-vic-3136-16081442,-37.80000700000001,145.2944742
300,3,2,2,https://www.domain.com.au/56-selwyn-street-albion-vic-3020-16051103,-37.7807821,144.8130199
420,3,1,1,https://www.domain.com.au/38-sixth-avenue-rosebud-vic-3939-16003274,-38.3592001,144.9007638
400,1,1,1,https://www.domain.com.au/2308-6-joseph-road-footscray-vic-3011-16080066,-37.7992633,144.9096812
430,2,1,1,https://www.domain.com.au/2-312-o-hea-street-pascoe-vale-south-vic-3044-16071690,-37.7342249,144.9370824
450,2,1,1,https://www.domain.com.au/786-790-princes-highway-springvale-vic-3171-16039857,-37.94019,145.1651151
435,3,2,1,https://www.domain.com.au/3-213-215-mccrae-street-bendigo-vic-3550-16053532,-36.7525135,144.2874922
370,1,1,1,https://www.domain.com.au/1-01-68-gadd-street-northcote-vic-3070-14588916,-37.7623851,144.9897408
350,2,1,1,https://www.domain.com.au/57-dublin-street-tarneit-vic-3029-16081493,-37.8448822,144.6400848
405,3,2,2,https://www.domain.com.au/1-laila-court-mildura-vic-3500-16082002,-34.1732063,142.1431834
495,3,2,2,https://www.domain.com.au/1-95-finlayson-street-rosanna-vic-3084-16075605,-37.7329094,145.0736506
600,1,1,1,https://www.domain.com.au/409-393-spencer-street-west-melbourne-vic-3003-15962426,-37.8113249,144.950247
500,6,2,2,https://www.domain.com.au/126-128-faithful-street-benalla-vic-3672-15991775,-36.5421505,145.9661596
550,2,2,1,https://www.domain.com.au/39-derby-crescent-caulfield-east-vic-3145-15310377,-37.8847059,145.0444457
470,4,2,2,https://www.domain.com.au/1-cobain-way-cranbourne-east-vic-3977-16035847,-38.1178445,145.2916072
550,2,1,1,https://www.domain.com.au/602-38-albemarle-kensington-vic-3031-16078002,-37.7950819,144.9336124
525,2,2,1,https://www.domain.com.au/201-323-dandenong-road-prahran-vic-3181-16065119,-37.8595607,145.0092821
400,1,1,1,https://www.domain.com.au/6-714-burwood-road-hawthorn-east-vic-3123-15732466,-37.8247214,145.0511166
700,4,2,2,https://www.domain.com.au/18-forster-street-ivanhoe-vic-3079-16080252,-37.755825,145.053752
670,3,2,1,https://www.domain.com.au/2-holt-street-bendigo-vic-3550-9566010,-36.75437900000001,144.2871485
320,1,1,1,https://www.domain.com.au/3-131-emmaline-street-northcote-vic-3070-15969242,-37.7632665,144.9876459
780,3,2,1,https://www.domain.com.au/12-yates-lane-parkville-vic-3052-15148071,-37.7861645,144.9414954
470,2,1,1,https://www.domain.com.au/3-20-malvern-grove-caulfield-north-vic-3161-16072766,-37.8686568,145.0292729
460,4,2,2,https://www.domain.com.au/9-annabel-street-deanside-vic-3336-16054729,-37.7410334,144.7012061
700,3,2,2,https://www.domain.com.au/2-132-cooper-st-essendon-vic-3040-16050868,-37.742157,144.8991051
1250,4,2,2,https://www.domain.com.au/6-farey-avenue-dromana-vic-3936-15933448,-38.3428025,144.9452456
520,2,1,1,https://www.domain.com.au/203-70-dorcas-st-southbank-vic-3006-14271797,-37.830541,144.967508
425,2,1,2,https://www.domain.com.au/3-12-llewellyn-street-beaumaris-vic-3193-16064723,-37.972895,145.052737
370,2,1,1,https://www.domain.com.au/1-11-leonard-street-glenroy-vic-3046-16079703,-37.7051961,144.929882
430,4,2,2,https://www.domain.com.au/23-tarrengower-street-donnybrook-vic-3064-16056556,-37.5425658,144.9687496
370,3,1,1,https://www.domain.com.au/330-grimshaw-street-watsonia-north-vic-3087-16064839,-37.7019939,145.0815358
670,2,2,1,https://www.domain.com.au/804-95-berkeley-street-melbourne-vic-3000-16028812,-37.8033781,144.9587815
520,2,1,1,https://www.domain.com.au/115v-162-albert-street-east-melbourne-vic-3002-15138041,-37.8100432,144.9855313
370,3,2,1,https://www.domain.com.au/33-brossard-road-mickleham-vic-3064-15957270,-37.5383514,144.8954189
500,2,1,1,https://www.domain.com.au/514-610-st-kilda-road-melbourne-vic-3004-16078704,-37.8520422,144.9803303
410,3,1,2,https://www.domain.com.au/543-pascoe-vale-road-pascoe-vale-vic-3044-16056030,-37.7258685,144.9226237
460,4,2,2,https://www.domain.com.au/139-suspension-street-ardeer-vic-3022-15992405,-37.7815437,144.7967237
410,2,1,1,https://www.domain.com.au/2-22-newcastle-street-preston-vic-3072-16061968,-37.751359,145.01161
415,4,2,2,https://www.domain.com.au/88-atherstone-boulevard-strathtulloh-vic-3338-16055107,-37.7241011,144.5908485
425,2,2,1,https://www.domain.com.au/313-mitcham-road-mitcham-vic-3132-16076553,-37.81326749999999,145.1936248
460,2,1,1,https://www.domain.com.au/2b-1408-centre-road-clayton-south-vic-3169-15248298,-37.9296404,145.1258224
470,3,1,1,https://www.domain.com.au/1-vista-road-newtown-vic-3220-16042508,-38.1574336,144.3324758
460,2,2,1,https://www.domain.com.au/2-bizana-street-west-footscray-vic-3012-16076466,-37.80026720000001,144.8650643
425,1,1,1,https://www.domain.com.au/105-52-dow-street-port-melbourne-vic-3207-16064063,-37.8430014,144.9404068
620,3,2,2,https://www.domain.com.au/1-48-arlington-st-ringwood-vic-3134-16039626,-37.8191084,145.2216268
600,3,2,1,https://www.domain.com.au/1208-163-city-road-southbank-vic-3006-15801816,-37.8243289,144.9626463
800,5,4,6,https://www.domain.com.au/48-mccormicks-road-skye-vic-3977-16037623,-38.1127667,145.1959112
380,3,2,2,https://www.domain.com.au/56-bridge-road-officer-vic-3809-15525827,-38.0736276,145.4268502
330,2,1,1,https://www.domain.com.au/1-20-24-ameily-crescent-reservoir-vic-3073-16079334,-37.709451,144.9949
400,4,2,2,https://www.domain.com.au/13-eastside-drive-mildura-vic-3500-16039599,-34.1963934,142.1837856
300,2,1,1,https://www.domain.com.au/2-158-oakleigh-road-carnegie-vic-3163-16057362,-37.9007349,145.0635293
350,2,2,1,https://www.domain.com.au/9-11-troward-harvey-way-craigieburn-vic-3064-16064539,-37.5761539,144.9322587
480,1,1,1,https://www.domain.com.au/1110-22-24-jane-bell-lane-melbourne-vic-3000-16026824,-37.8102205,144.9662652
350,2,1,1,https://www.domain.com.au/4-mathieson-court-benalla-vic-3672-16054905,-36.5486257,145.9699935
240,2,1,1,https://www.domain.com.au/4-68-grieve-parade-altona-vic-3018-15131165,-37.8638168,144.818934
365,3,1,1,https://www.domain.com.au/18-cambala-avenue-lalor-vic-3075-16072126,-37.6697064,144.9970065
520,4,2,2,https://www.domain.com.au/43-buchanan-boulevard-armstrong-creek-vic-3217-16043469,-38.242943,144.3810829
440,4,2,2,https://www.domain.com.au/23-pechora-street-truganina-vic-3029-16077964,-37.766668,144.6875945
460,4,2,2,https://www.domain.com.au/32-vantage-point-boulevard-doreen-vic-3754-16072756,-37.6055875,145.1117853
610,2,1,1,https://www.domain.com.au/711-rathdowne-street-carlton-north-vic-3054-15918442,-37.7882075,144.9716599
1600,3,2,1,https://www.domain.com.au/7-126-wellington-parade-east-melbourne-vic-3002-16061003,-37.8162107,144.9859245
490,4,2,2,https://www.domain.com.au/29-lucid-crescent-clyde-vic-3978-16044697,-38.1246016,145.3582124
620,2,2,1,https://www.domain.com.au/102-27-aitken-street-williamstown-vic-3016-15993204,-37.865597,144.9078319
520,3,1,1,https://www.domain.com.au/1-684-hawthorn-road-brighton-east-vic-3187-16064741,-37.9071844,145.0178014
355,1,1,1,https://www.domain.com.au/1-1142b-nepean-highway-highett-vic-3190-16054188,-37.9528794,145.0481329
450,2,1,1,https://www.domain.com.au/1-15-gilmour-road-bentleigh-vic-3204-15933472,-37.9320656,145.0414783
750,4,2,2,https://www.domain.com.au/48-burke-road-ivanhoe-east-vic-3079-16065389,-37.7764209,145.0651003
650,3,2,2,https://www.domain.com.au/203-462-464-dandenong-rd-caulfield-north-vic-3161-15950856,-37.8635439,145.0202803
370,3,1,1,https://www.domain.com.au/157-high-street-seymour-vic-3660-16033532,-37.0182913,145.1451929
330,2,1,1,https://www.domain.com.au/9-77-canning-street-avondale-heights-vic-3034-16073045,-37.7710101,144.865494
420,3,2,2,https://www.domain.com.au/8-desna-place-roxburgh-park-vic-3064-13898297,-37.6151363,144.9388477
425,3,1,1,https://www.domain.com.au/30-quinn-grove-keilor-east-vic-3033-15888087,-37.7484877,144.8672989
385,1,1,1,https://www.domain.com.au/808-601-sydney-road-brunswick-vic-3056-16039549,-37.762971,144.9622084
500,4,2,2,https://www.domain.com.au/10-kallista-circuit-officer-vic-3809-16064056,-38.0706964,145.4006693
450,3,2,1,https://www.domain.com.au/19-handsworth-court-tullamarine-vic-3043-16069811,-37.6981222,144.8864671
500,1,1,1,https://www.domain.com.au/a303-57-bay-street-port-melbourne-vic-3207-16077065,-37.8412841,144.9393759
420,4,2,2,https://www.domain.com.au/36-graham-street-bacchus-marsh-vic-3340-16039902,-37.6801936,144.4371634
495,4,2,3,https://www.domain.com.au/56-grevillea-drive-mount-duneed-vic-3217-15787666,-38.2178697,144.3324527
430,3,2,1,https://www.domain.com.au/1-57-pecham-street-glenroy-vic-3046-16012643,-37.6975375,144.9112376
850,3,2,2,https://www.domain.com.au/21-maple-walk-moonee-ponds-vic-3039-16082189,-37.7675363,144.9198932
380,1,1,1,https://www.domain.com.au/105-288-albert-street-brunswick-vic-3056-14220402,-37.7690051,144.9607322
420,2,2,1,https://www.domain.com.au/3-108-ashley-street-maidstone-vic-3012-15968655,-37.7862452,144.8648065
600,2,2,1,https://www.domain.com.au/1007-7-yarra-street-south-yarra-vic-3141-16073513,-37.83781010000001,144.9928993
145,1,1,1,https://www.domain.com.au/2-24-kaye-street-charlton-vic-3525-16080026,-36.2735077,143.3510965
420,3,1,2,https://www.domain.com.au/3-lauriston-street-kyneton-vic-3444-16049001,-37.2475668,144.4543723
470,4,2,2,https://www.domain.com.au/12-darling-street-donnybrook-vic-3064-16003099,-37.5396238,144.9665124
600,2,2,1,https://www.domain.com.au/61-chatsworth-road-prahran-vic-3181-16041307,-37.8503378,145.006648
500,2,2,1,https://www.domain.com.au/1107-39-kingsway-glen-waverley-vic-3150-14239205,-37.8797838,145.1635878
